region_id,region_name,parent_region_id,parent_region_name,depth,is_leaf,child_count,shortname,species,rgb
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG_RIGHT,Area 3b (PostCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG,Area 3b (PostCG),6,True,0,,Homo sapiens,"(246, 62, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG_LEFT,Area 3b (PostCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3B_POSTCG,Area 3b (PostCG),6,True,0,,Homo sapiens,"(246, 62, 0)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_1_POSTCG,Area 1 (PostCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_POSTCENTRAL_GYRUS,postcentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_1_POSTCG_RIGHT,Area 1 (PostCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_1_POSTCG,Area 1 (PostCG),6,True,0,,Homo sapiens,"(232, 184, 249)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_1_POSTCG_LEFT,Area 1 (PostCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_1_POSTCG,Area 1 (PostCG),6,True,0,,Homo sapiens,"(232, 184, 249)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS,Area 2 (PostCS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_POSTCENTRAL_GYRUS,postcentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS_RIGHT,Area 2 (PostCS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS,Area 2 (PostCS),6,True,0,,Homo sapiens,"(122, 112, 34)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS_LEFT,Area 2 (PostCS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS,Area 2 (PostCS),6,True,0,,Homo sapiens,"(122, 112, 34)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG,Area 3a (PostCG),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_POSTCENTRAL_GYRUS,postcentral gyrus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG_RIGHT,Area 3a (PostCG) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG,Area 3a (PostCG),6,True,0,,Homo sapiens,"(186, 133, 49)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG_LEFT,Area 3a (PostCG) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_3A_POSTCG,Area 3a (PostCG),6,True,0,,Homo sapiens,"(186, 133, 49)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_OPERCULUM,parietal operculum,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_LOBE,parietal lobe,4,False,4,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,Area Op1 (POperc),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_OPERCULUM,parietal operculum,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC_RIGHT,Area Op1 (POperc) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,Area Op1 (POperc),6,True,0,,Homo sapiens,"(249, 182, 33)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC_LEFT,Area Op1 (POperc) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,Area Op1 (POperc),6,True,0,,Homo sapiens,"(249, 182, 33)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,Area Op2 (POperc),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_OPERCULUM,parietal operculum,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC_RIGHT,Area Op2 (POperc) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,Area Op2 (POperc),6,True,0,,Homo sapiens,"(35, 46, 221)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC_LEFT,Area Op2 (POperc) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,Area Op2 (POperc),6,True,0,,Homo sapiens,"(35, 46, 221)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,Area Op3 (POperc),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_OPERCULUM,parietal operculum,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC_RIGHT,Area Op3 (POperc) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,Area Op3 (POperc),6,True,0,,Homo sapiens,"(57, 121, 80)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC_LEFT,Area Op3 (POperc) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP3_POPERC,Area Op3 (POperc),6,True,0,,Homo sapiens,"(57, 121, 80)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC,Area Op4 (POperc),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_OPERCULUM,parietal operculum,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC_RIGHT,Area Op4 (POperc) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC,Area Op4 (POperc),6,True,0,,Homo sapiens,"(88, 80, 132)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC_LEFT,Area Op4 (POperc) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP4_POPERC,Area Op4 (POperc),6,True,0,,Homo sapiens,"(88, 80, 132)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_LOBE,parietal lobe,4,False,7,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL_RIGHT,Area PF (IPL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL),6,True,0,,Homo sapiens,"(225, 210, 60)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL_LEFT,Area PF (IPL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL),6,True,0,,Homo sapiens,"(225, 210, 60)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,Area PFcm (IPL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL_RIGHT,Area PFcm (IPL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,Area PFcm (IPL),6,True,0,,Homo sapiens,"(97, 128, 120)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL_LEFT,Area PFcm (IPL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,Area PFcm (IPL),6,True,0,,Homo sapiens,"(97, 128, 120)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL_RIGHT,Area PGa (IPL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL),6,True,0,,Homo sapiens,"(42, 235, 131)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL_LEFT,Area PGa (IPL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL),6,True,0,,Homo sapiens,"(42, 235, 131)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL_RIGHT,Area PFt (IPL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL),6,True,0,,Homo sapiens,"(120, 134, 232)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL_LEFT,Area PFt (IPL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL),6,True,0,,Homo sapiens,"(120, 134, 232)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL_RIGHT,Area PFm (IPL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL),6,True,0,,Homo sapiens,"(7, 144, 183)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL_LEFT,Area PFm (IPL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL),6,True,0,,Homo sapiens,"(7, 144, 183)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL_RIGHT,Area PGp (IPL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL),6,True,0,,Homo sapiens,"(92, 116, 82)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL_LEFT,Area PGp (IPL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL),6,True,0,,Homo sapiens,"(92, 116, 82)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,Area PFop (IPL),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INFERIOR_PARIETAL_LOBULE,inferior parietal lobule,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL_RIGHT,Area PFop (IPL) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,Area PFop (IPL),6,True,0,,Homo sapiens,"(146, 153, 176)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL_LEFT,Area PFop (IPL) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,Area PFop (IPL),6,True,0,,Homo sapiens,"(146, 153, 176)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETO_OCCIPITAL_SULCUS,parieto-occipital sulcus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_LOBE,parietal lobe,4,False,1,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS,Area hPO1 (POS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETO_OCCIPITAL_SULCUS,parieto-occipital sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS_RIGHT,Area hPO1 (POS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS,Area hPO1 (POS),6,True,0,,Homo sapiens,"(153, 232, 235)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS_LEFT,Area hPO1 (POS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HPO1_POS,Area hPO1 (POS),6,True,0,,Homo sapiens,"(153, 232, 235)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_PARIETAL_LOBE,parietal lobe,4,False,8,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS_RIGHT,Area hIP1 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS),6,True,0,,Homo sapiens,"(66, 148, 82)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS_LEFT,Area hIP1 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS),6,True,0,,Homo sapiens,"(66, 148, 82)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP7_IPS,Area hIP7 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP7_IPS_RIGHT,Area hIP7 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP7_IPS,Area hIP7 (IPS),6,True,0,,Homo sapiens,"(70, 196, 218)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP7_IPS_LEFT,Area hIP7 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP7_IPS,Area hIP7 (IPS),6,True,0,,Homo sapiens,"(70, 196, 218)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP3_IPS,Area hIP3 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP3_IPS_RIGHT,Area hIP3 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP3_IPS,Area hIP3 (IPS),6,True,0,,Homo sapiens,"(112, 172, 228)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP3_IPS_LEFT,Area hIP3 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP3_IPS,Area hIP3 (IPS),6,True,0,,Homo sapiens,"(112, 172, 228)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS,Area hIP2 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS_RIGHT,Area hIP2 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS,Area hIP2 (IPS),6,True,0,,Homo sapiens,"(245, 148, 148)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS_LEFT,Area hIP2 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS,Area hIP2 (IPS),6,True,0,,Homo sapiens,"(245, 148, 148)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS,Area hIP4 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS_RIGHT,Area hIP4 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS,Area hIP4 (IPS),6,True,0,,Homo sapiens,"(253, 52, 184)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS_LEFT,Area hIP4 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS,Area hIP4 (IPS),6,True,0,,Homo sapiens,"(253, 52, 184)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP5_IPS,Area hIP5 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP5_IPS_RIGHT,Area hIP5 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP5_IPS,Area hIP5 (IPS),6,True,0,,Homo sapiens,"(217, 86, 210)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP5_IPS_LEFT,Area hIP5 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP5_IPS,Area hIP5 (IPS),6,True,0,,Homo sapiens,"(217, 86, 210)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS,Area hIP6 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS_RIGHT,Area hIP6 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS,Area hIP6 (IPS),6,True,0,,Homo sapiens,"(236, 233, 36)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS_LEFT,Area hIP6 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS,Area hIP6 (IPS),6,True,0,,Homo sapiens,"(236, 233, 36)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP8_IPS,Area hIP8 (IPS),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_INTRAPARIETAL_SULCUS,intraparietal sulcus,5,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP8_IPS_RIGHT,Area hIP8 (IPS) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP8_IPS,Area hIP8 (IPS),6,True,0,,Homo sapiens,"(223, 108, 3)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP8_IPS_LEFT,Area hIP8 (IPS) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP8_IPS,Area hIP8 (IPS),6,True,0,,Homo sapiens,"(223, 108, 3)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP_RIGHT,Frontal-to-Occipital (GapMap) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap),4,True,0,,Homo sapiens,"(104, 160, 93)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP_LEFT,Frontal-to-Occipital (GapMap) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_OCCIPITAL_GAPMAP,Frontal-to-Occipital (GapMap),4,True,0,,Homo sapiens,"(104, 160, 93)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP_RIGHT,Temporal-to-Parietal (GapMap) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap),4,True,0,,Homo sapiens,"(75, 90, 160)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP_LEFT,Temporal-to-Parietal (GapMap) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap),4,True,0,,Homo sapiens,"(75, 90, 160)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP_RIGHT,Frontal-I.2 (GapMap) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap),4,True,0,,Homo sapiens,"(185, 255, 24)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP_LEFT,Frontal-I.2 (GapMap) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_2_GAPMAP,Frontal-I.2 (GapMap),4,True,0,,Homo sapiens,"(185, 255, 24)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_II_GAPMAP,Frontal-to-Temporal-II (GapMap),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_II_GAPMAP_RIGHT,Frontal-to-Temporal-II (GapMap) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_II_GAPMAP,Frontal-to-Temporal-II (GapMap),4,True,0,,Homo sapiens,"(160, 23, 73)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_II_GAPMAP_LEFT,Frontal-to-Temporal-II (GapMap) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_II_GAPMAP,Frontal-to-Temporal-II (GapMap),4,True,0,,Homo sapiens,"(160, 23, 73)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_1_GAPMAP,Frontal-I.1 (GapMap),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,2,,Homo sapiens,
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_1_GAPMAP_RIGHT,Frontal-I.1 (GapMap) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_1_GAPMAP,Frontal-I.1 (GapMap),4,True,0,,Homo sapiens,"(205, 99, 128)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_1_GAPMAP_LEFT,Frontal-I.1 (GapMap) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_I_1_GAPMAP,Frontal-I.1 (GapMap),4,True,0,,Homo sapiens,"(205, 99, 128)"
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_FRONTAL_TO_TEMPORAL_I_GAPMAP,Frontal-to-Temporal-I (GapMap),JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CEREBRAL_CORTEX,cerebral cortex,3,False,2,,Homo sapiens,
