source_region_id,source_region_name,parent_region_id,parent_region_name,hemisphere,biological_base_name,granularity_level,species_taxon_id,canonical_candidate,circuit_discovery_eligible,normalized_name_en,normalized_name_zh,name_en_status,name_zh_status,identity_note
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PIRTB_TBV_PIRIFORMCORTEXMESIAL_PIRIFORM_TEMPOROBASAL_AREA_VENTRAL_PART_LEFT,"Area PirTB.TBv (PiriformCortexMesial, Piriform temporobasal Area, ventral part) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PIRTB_PIRIFORMCORTEXMESIAL_TEMPOROBASAL_LEFT,"Area PirTB (PiriformCortexMesial, temporobasal) left",left,"Area PirTB.TBv (PiriformCortexMesial, Piriform temporobasal Area, ventral part)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Area PirTB.TBv (PiriformCortexMesial, Piriform temporobasal Area, ventral part) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HATA_HIPPOCAMPUS_RIGHT,HATA (Hippocampus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HATA_HIPPOCAMPUS,HATA (Hippocampus),right,HATA (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,HATA (Hippocampus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HATA_HIPPOCAMPUS_LEFT,HATA (Hippocampus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_HATA_HIPPOCAMPUS,HATA (Hippocampus),left,HATA (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,HATA (Hippocampus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA3_HIPPOCAMPUS_RIGHT,CA3 (Hippocampus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA3_HIPPOCAMPUS,CA3 (Hippocampus),right,CA3 (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CA3 (Hippocampus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA3_HIPPOCAMPUS_LEFT,CA3 (Hippocampus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA3_HIPPOCAMPUS,CA3 (Hippocampus),left,CA3 (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CA3 (Hippocampus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TRS_HIPPOCAMPUS_TRANSSUBICULUM_RIGHT,"TrS (Hippocampus, Transsubiculum) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TRS_HIPPOCAMPUS_TRANSSUBICULUM,"TrS (Hippocampus, Transsubiculum)",right,"TrS (Hippocampus, Transsubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"TrS (Hippocampus, Transsubiculum) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TRS_HIPPOCAMPUS_TRANSSUBICULUM_LEFT,"TrS (Hippocampus, Transsubiculum) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TRS_HIPPOCAMPUS_TRANSSUBICULUM,"TrS (Hippocampus, Transsubiculum)",left,"TrS (Hippocampus, Transsubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"TrS (Hippocampus, Transsubiculum) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_PAS_HIPPOCAMPUS_PARASUBICULUM_RIGHT,"Subc.PaS (Hippocampus, Parasubiculum) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_RIGHT,"Subc (Hippocampus, Subicular complex) right",right,"Subc.PaS (Hippocampus, Parasubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.PaS (Hippocampus, Parasubiculum) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_PRES_HIPPOCAMPUS_PRESUBICULUM_RIGHT,"Subc.PreS (Hippocampus, Presubiculum) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_RIGHT,"Subc (Hippocampus, Subicular complex) right",right,"Subc.PreS (Hippocampus, Presubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.PreS (Hippocampus, Presubiculum) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_PROS_HIPPOCAMPUS_PROSUBICULUM_RIGHT,"Subc.ProS (Hippocampus, Prosubiculum) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_RIGHT,"Subc (Hippocampus, Subicular complex) right",right,"Subc.ProS (Hippocampus, Prosubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.ProS (Hippocampus, Prosubiculum) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_SUB_HIPPOCAMPUS_SUBICULUM_RIGHT,"Subc.Sub (Hippocampus, Subiculum) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_RIGHT,"Subc (Hippocampus, Subicular complex) right",right,"Subc.Sub (Hippocampus, Subiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.Sub (Hippocampus, Subiculum) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_PAS_HIPPOCAMPUS_PARASUBICULUM_LEFT,"Subc.PaS (Hippocampus, Parasubiculum) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT,"Subc (Hippocampus, Subicular complex) left",left,"Subc.PaS (Hippocampus, Parasubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.PaS (Hippocampus, Parasubiculum) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_PRES_HIPPOCAMPUS_PRESUBICULUM_LEFT,"Subc.PreS (Hippocampus, Presubiculum) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT,"Subc (Hippocampus, Subicular complex) left",left,"Subc.PreS (Hippocampus, Presubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.PreS (Hippocampus, Presubiculum) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_PROS_HIPPOCAMPUS_PROSUBICULUM_LEFT,"Subc.ProS (Hippocampus, Prosubiculum) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT,"Subc (Hippocampus, Subicular complex) left",left,"Subc.ProS (Hippocampus, Prosubiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.ProS (Hippocampus, Prosubiculum) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_SUB_HIPPOCAMPUS_SUBICULUM_LEFT,"Subc.Sub (Hippocampus, Subiculum) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SUBC_HIPPOCAMPUS_SUBICULAR_COMPLEX_LEFT,"Subc (Hippocampus, Subicular complex) left",left,"Subc.Sub (Hippocampus, Subiculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Subc.Sub (Hippocampus, Subiculum) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS_RIGHT,DG (Hippocampus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS,DG (Hippocampus),right,DG (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,DG (Hippocampus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS_LEFT,DG (Hippocampus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_DG_HIPPOCAMPUS,DG (Hippocampus),left,DG (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,DG (Hippocampus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS_RIGHT,CA2 (Hippocampus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS,CA2 (Hippocampus),right,CA2 (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CA2 (Hippocampus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS_LEFT,CA2 (Hippocampus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA2_HIPPOCAMPUS,CA2 (Hippocampus),left,CA2 (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CA2 (Hippocampus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX_RIGHT,"Area EC (Hippocampal Region, Entorhinal Cortex) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX,"Area EC (Hippocampal Region, Entorhinal Cortex)",right,"Area EC (Hippocampal Region, Entorhinal Cortex)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Area EC (Hippocampal Region, Entorhinal Cortex) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX_LEFT,"Area EC (Hippocampal Region, Entorhinal Cortex) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_EC_HIPPOCAMPAL_REGION_ENTORHINAL_CORTEX,"Area EC (Hippocampal Region, Entorhinal Cortex)",left,"Area EC (Hippocampal Region, Entorhinal Cortex)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Area EC (Hippocampal Region, Entorhinal Cortex) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS_RIGHT,CA1 (Hippocampus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS,CA1 (Hippocampus),right,CA1 (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CA1 (Hippocampus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS_LEFT,CA1 (Hippocampus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_CA1_HIPPOCAMPUS,CA1 (Hippocampus),left,CA1 (Hippocampus),G4_MICROSTRUCTURAL_FINE,9606,true,true,CA1 (Hippocampus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS_RIGHT,"TuTi (Basal Forebrain, Terminal islands) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS,"TuTi (Basal Forebrain, Terminal islands)",right,"TuTi (Basal Forebrain, Terminal islands)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"TuTi (Basal Forebrain, Terminal islands) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS_LEFT,"TuTi (Basal Forebrain, Terminal islands) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TUTI_BASAL_FOREBRAIN_TERMINAL_ISLANDS,"TuTi (Basal Forebrain, Terminal islands)",left,"TuTi (Basal Forebrain, Terminal islands)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"TuTi (Basal Forebrain, Terminal islands) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM_RIGHT,"Tu (Basal Forebrain, Tuberculum) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM,"Tu (Basal Forebrain, Tuberculum)",right,"Tu (Basal Forebrain, Tuberculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Tu (Basal Forebrain, Tuberculum) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM_LEFT,"Tu (Basal Forebrain, Tuberculum) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TU_BASAL_FOREBRAIN_TUBERCULUM,"Tu (Basal Forebrain, Tuberculum)",left,"Tu (Basal Forebrain, Tuberculum)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Tu (Basal Forebrain, Tuberculum) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_RIGHT,"SNC (Midbrain, Substantia Nigra pars compacta) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA,"SNC (Midbrain, Substantia Nigra pars compacta)",right,"SNC (Midbrain, Substantia Nigra pars compacta)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"SNC (Midbrain, Substantia Nigra pars compacta) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA_LEFT,"SNC (Midbrain, Substantia Nigra pars compacta) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNC_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_COMPACTA,"SNC (Midbrain, Substantia Nigra pars compacta)",left,"SNC (Midbrain, Substantia Nigra pars compacta)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"SNC (Midbrain, Substantia Nigra pars compacta) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_RIGHT,"SNR (Midbrain, Substantia Nigra pars reticulata) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA,"SNR (Midbrain, Substantia Nigra pars reticulata)",right,"SNR (Midbrain, Substantia Nigra pars reticulata)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"SNR (Midbrain, Substantia Nigra pars reticulata) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA_LEFT,"SNR (Midbrain, Substantia Nigra pars reticulata) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_SNR_MIDBRAIN_SUBSTANTIA_NIGRA_PARS_RETICULATA,"SNR (Midbrain, Substantia Nigra pars reticulata)",left,"SNR (Midbrain, Substantia Nigra pars reticulata)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"SNR (Midbrain, Substantia Nigra pars reticulata) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_RIGHT,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART,"NRp (Midbrain, Nucleus Ruber, parvocellular part)",right,"NRp (Midbrain, Nucleus Ruber, parvocellular part)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART_LEFT,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRP_MIDBRAIN_NUCLEUS_RUBER_PARVOCELLULAR_PART,"NRp (Midbrain, Nucleus Ruber, parvocellular part)",left,"NRp (Midbrain, Nucleus Ruber, parvocellular part)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_RIGHT,"NRm (Midbrain, Nucleus Ruber, magnocellular part) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART,"NRm (Midbrain, Nucleus Ruber, magnocellular part)",right,"NRm (Midbrain, Nucleus Ruber, magnocellular part)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"NRm (Midbrain, Nucleus Ruber, magnocellular part) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART_LEFT,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NRM_MIDBRAIN_NUCLEUS_RUBER_MAGNOCELLULAR_PART,"NRm (Midbrain, Nucleus Ruber, magnocellular part)",left,"NRm (Midbrain, Nucleus Ruber, magnocellular part)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_RIGHT,"Ninterp (Cerebellum, Interposed Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS,"Ninterp (Cerebellum, Interposed Nucleus)",right,"Ninterp (Cerebellum, Interposed Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Ninterp (Cerebellum, Interposed Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS_LEFT,"Ninterp (Cerebellum, Interposed Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NINTERP_CEREBELLUM_INTERPOSED_NUCLEUS,"Ninterp (Cerebellum, Interposed Nucleus)",left,"Ninterp (Cerebellum, Interposed Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Ninterp (Cerebellum, Interposed Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS_RIGHT,"Ndentv (Cerebellum, Ventral Dentate Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS,"Ndentv (Cerebellum, Ventral Dentate Nucleus)",right,"Ndentv (Cerebellum, Ventral Dentate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Ndentv (Cerebellum, Ventral Dentate Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS_LEFT,"Ndentv (Cerebellum, Ventral Dentate Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTV_CEREBELLUM_VENTRAL_DENTATE_NUCLEUS,"Ndentv (Cerebellum, Ventral Dentate Nucleus)",left,"Ndentv (Cerebellum, Ventral Dentate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Ndentv (Cerebellum, Ventral Dentate Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS_RIGHT,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS,"Ndentd (Cerebellum, Dorsal Dentate Nucleus)",right,"Ndentd (Cerebellum, Dorsal Dentate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS_LEFT,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NDENTD_CEREBELLUM_DORSAL_DENTATE_NUCLEUS,"Ndentd (Cerebellum, Dorsal Dentate Nucleus)",left,"Ndentd (Cerebellum, Dorsal Dentate Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS_RIGHT,"Nfast (Cerebellum, Fastigial Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS,"Nfast (Cerebellum, Fastigial Nucleus)",right,"Nfast (Cerebellum, Fastigial Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Nfast (Cerebellum, Fastigial Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS_LEFT,"Nfast (Cerebellum, Fastigial Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_NFAST_CEREBELLUM_FASTIGIAL_NUCLEUS,"Nfast (Cerebellum, Fastigial Nucleus)",left,"Nfast (Cerebellum, Fastigial Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Nfast (Cerebellum, Fastigial Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_STN_SUBTHALAMUS_RIGHT,STN (Subthalamus) right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_STN_SUBTHALAMUS,STN (Subthalamus),right,STN (Subthalamus),G4_MICROSTRUCTURAL_FINE,9606,true,true,STN (Subthalamus) right,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_STN_SUBTHALAMUS_LEFT,STN (Subthalamus) left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_STN_SUBTHALAMUS,STN (Subthalamus),left,STN (Subthalamus),G4_MICROSTRUCTURAL_FINE,9606,true,true,STN (Subthalamus) left,,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS_RIGHT,"Rt (Thalamus, reticular Nucleus) right",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS,"Rt (Thalamus, reticular Nucleus)",right,"Rt (Thalamus, reticular Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Rt (Thalamus, reticular Nucleus) right",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS_LEFT,"Rt (Thalamus, reticular Nucleus) left",JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_RT_THALAMUS_RETICULAR_NUCLEUS,"Rt (Thalamus, reticular Nucleus)",left,"Rt (Thalamus, reticular Nucleus)",G4_MICROSTRUCTURAL_FINE,9606,true,true,"Rt (Thalamus, reticular Nucleus) left",,source,MISSING,Julich-Brain v3.1 leaf; hemisphere-specific G4 candidate
