fine_region_id,hemisphere,g1_id,gm_weighted_score
NGIQ-BR-00000008,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000325,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000008,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000326,0.30555
NGIQ-BR-00000010,right,NGIQ-BR-00000322,0.0021
NGIQ-BR-00000010,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000325,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000010,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000305,0.28303
NGIQ-BR-00000012,right,NGIQ-BR-00000312,0.0044
NGIQ-BR-00000012,right,NGIQ-BR-00000308,0.00072
NGIQ-BR-00000012,right,NGIQ-BR-00000306,8e-05
NGIQ-BR-00000012,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000325,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000012,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000330,0.55426
NGIQ-BR-00000014,right,NGIQ-BR-00000329,0.01959
NGIQ-BR-00000014,right,NGIQ-BR-00000328,0.01204
NGIQ-BR-00000014,right,NGIQ-BR-00000327,0.00199
NGIQ-BR-00000014,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000325,0.0
NGIQ-BR-00000014,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000310,0.23109
NGIQ-BR-00000016,right,NGIQ-BR-00000318,0.03558
NGIQ-BR-00000016,right,NGIQ-BR-00000308,0.01456
NGIQ-BR-00000016,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000325,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000016,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000325,0.40011
NGIQ-BR-00000022,right,NGIQ-BR-00000301,0.00914
NGIQ-BR-00000022,right,NGIQ-BR-00000324,0.00346
NGIQ-BR-00000022,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000022,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000325,0.61358
NGIQ-BR-00000024,right,NGIQ-BR-00000324,0.00123
NGIQ-BR-00000024,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000024,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000325,0.47726
NGIQ-BR-00000026,right,NGIQ-BR-00000301,0.00876
NGIQ-BR-00000026,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000026,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000325,0.25885
NGIQ-BR-00000028,right,NGIQ-BR-00000314,0.06667
NGIQ-BR-00000028,right,NGIQ-BR-00000321,0.01242
NGIQ-BR-00000028,right,NGIQ-BR-00000320,0.0065
NGIQ-BR-00000028,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000028,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000325,0.50152
NGIQ-BR-00000030,right,NGIQ-BR-00000300,0.00413
NGIQ-BR-00000030,right,NGIQ-BR-00000323,0.0018
NGIQ-BR-00000030,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000030,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000325,0.46382
NGIQ-BR-00000032,right,NGIQ-BR-00000323,0.00229
NGIQ-BR-00000032,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000324,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000032,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000324,0.22533
NGIQ-BR-00000034,right,NGIQ-BR-00000301,0.04505
NGIQ-BR-00000034,right,NGIQ-BR-00000325,0.01399
NGIQ-BR-00000034,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000034,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000301,0.14941
NGIQ-BR-00000036,right,NGIQ-BR-00000321,0.01558
NGIQ-BR-00000036,right,NGIQ-BR-00000324,0.0123
NGIQ-BR-00000036,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000325,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000036,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000324,0.3165
NGIQ-BR-00000038,right,NGIQ-BR-00000325,0.01957
NGIQ-BR-00000038,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000315,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000316,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000317,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000318,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000319,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000320,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000321,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000322,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000323,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000326,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000327,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000328,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000329,0.0
NGIQ-BR-00000038,right,NGIQ-BR-00000330,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000324,0.3647
NGIQ-BR-00000040,right,NGIQ-BR-00000315,0.00268
NGIQ-BR-00000040,right,NGIQ-BR-00000317,0.00201
NGIQ-BR-00000040,right,NGIQ-BR-00000316,0.00055
NGIQ-BR-00000040,right,NGIQ-BR-00000300,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000301,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000302,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000303,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000304,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000305,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000306,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000307,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000308,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000309,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000310,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000311,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000312,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000313,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000314,0.0
NGIQ-BR-00000040,right,NGIQ-BR-00000318,0.0
