fine_region_id,hemisphere,g1_id,containment,dice,target_covered,intersection,centroid_distance_mm
NGIQ-BR-00000107,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,36.29
NGIQ-BR-00000107,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,101.201
NGIQ-BR-00000107,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,53.665
NGIQ-BR-00000107,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,62.089
NGIQ-BR-00000107,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,58.393
NGIQ-BR-00000107,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,88.871
NGIQ-BR-00000107,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,72.412
NGIQ-BR-00000107,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,81.893
NGIQ-BR-00000107,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,74.778
NGIQ-BR-00000107,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,92.243
NGIQ-BR-00000107,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,79.595
NGIQ-BR-00000107,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,81.142
NGIQ-BR-00000107,left,NGIQ-BR-00000294,0.0,0.0,0.0,0,97.101
NGIQ-BR-00000107,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,99.2
NGIQ-BR-00000107,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,24.025
NGIQ-BR-00000107,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,65.81
NGIQ-BR-00000107,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,40.247
NGIQ-BR-00000107,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,39.619
NGIQ-BR-00000108,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,83.225
NGIQ-BR-00000108,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,88.215
NGIQ-BR-00000108,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,98.038
NGIQ-BR-00000108,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,34.025
NGIQ-BR-00000108,right,NGIQ-BR-00000304,0.0,0.0,0.0,0,36.076
NGIQ-BR-00000108,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,84.438
NGIQ-BR-00000108,right,NGIQ-BR-00000306,0.29469,0.18697,0.13692,1121,16.031
NGIQ-BR-00000108,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,76.391
NGIQ-BR-00000108,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,84.937
NGIQ-BR-00000108,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,56.752
NGIQ-BR-00000108,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,74.74
NGIQ-BR-00000108,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,74.311
NGIQ-BR-00000108,right,NGIQ-BR-00000312,0.05047,0.02682,0.01826,192,20.73
NGIQ-BR-00000108,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,37.016
NGIQ-BR-00000108,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,104.6
NGIQ-BR-00000108,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,54.782
NGIQ-BR-00000108,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,60.644
NGIQ-BR-00000108,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,58.605
NGIQ-BR-00000108,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,90.522
NGIQ-BR-00000108,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,78.376
NGIQ-BR-00000108,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,84.927
NGIQ-BR-00000108,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,77.792
NGIQ-BR-00000108,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,95.109
NGIQ-BR-00000108,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,77.964
NGIQ-BR-00000108,right,NGIQ-BR-00000324,0.0,0.0,0.0,0,80.276
NGIQ-BR-00000108,right,NGIQ-BR-00000325,0.0,0.0,0.0,0,98.347
NGIQ-BR-00000108,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,105.359
NGIQ-BR-00000108,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,27.083
NGIQ-BR-00000108,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,70.636
NGIQ-BR-00000108,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,43.367
NGIQ-BR-00000108,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,40.368
NGIQ-BR-00000109,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,99.643
NGIQ-BR-00000109,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,92.461
NGIQ-BR-00000109,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,58.993
NGIQ-BR-00000109,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,72.422
NGIQ-BR-00000109,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,32.323
NGIQ-BR-00000109,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,41.533
NGIQ-BR-00000109,left,NGIQ-BR-00000275,0.19472,0.11711,0.08374,686,36.218
NGIQ-BR-00000109,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,55.425
NGIQ-BR-00000109,left,NGIQ-BR-00000277,0.00653,0.00449,0.00342,23,39.65
NGIQ-BR-00000109,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,99.693
NGIQ-BR-00000109,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,43.701
NGIQ-BR-00000109,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,114.95
NGIQ-BR-00000109,left,NGIQ-BR-00000281,0.08175,0.0469,0.03288,288,37.518
NGIQ-BR-00000109,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,47.478
NGIQ-BR-00000109,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,86.854
NGIQ-BR-00000109,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,79.043
NGIQ-BR-00000109,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,104.317
NGIQ-BR-00000109,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,93.653
NGIQ-BR-00000109,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,52.086
NGIQ-BR-00000109,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,62.558
NGIQ-BR-00000109,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,77.993
NGIQ-BR-00000109,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,73.227
NGIQ-BR-00000109,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,64.021
NGIQ-BR-00000109,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,109.849
NGIQ-BR-00000109,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,113.031
NGIQ-BR-00000109,left,NGIQ-BR-00000294,0.0,0.0,0.0,0,113.126
NGIQ-BR-00000109,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,65.433
NGIQ-BR-00000109,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,51.041
NGIQ-BR-00000109,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,44.585
NGIQ-BR-00000109,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,42.017
NGIQ-BR-00000109,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,64.551
NGIQ-BR-00000110,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,97.913
NGIQ-BR-00000110,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,93.173
NGIQ-BR-00000110,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,57.988
NGIQ-BR-00000110,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,69.493
NGIQ-BR-00000110,right,NGIQ-BR-00000304,0.00034,0.0002,0.00014,1,30.242
NGIQ-BR-00000110,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,42.118
NGIQ-BR-00000110,right,NGIQ-BR-00000306,0.26428,0.13847,0.09381,768,37.425
NGIQ-BR-00000110,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,53.773
NGIQ-BR-00000110,right,NGIQ-BR-00000308,0.00103,0.00061,0.00043,3,36.784
NGIQ-BR-00000110,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,96.394
NGIQ-BR-00000110,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,41.271
NGIQ-BR-00000110,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,110.895
NGIQ-BR-00000110,right,NGIQ-BR-00000312,0.00275,0.00119,0.00076,8,37.569
NGIQ-BR-00000110,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,43.793
NGIQ-BR-00000110,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,87.9
NGIQ-BR-00000110,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,77.814
NGIQ-BR-00000110,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,102.672
NGIQ-BR-00000110,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,91.716
NGIQ-BR-00000110,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,49.942
NGIQ-BR-00000110,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,65.566
NGIQ-BR-00000110,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,76.918
NGIQ-BR-00000110,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,73.744
NGIQ-BR-00000110,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,63.492
NGIQ-BR-00000110,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,106.571
NGIQ-BR-00000110,right,NGIQ-BR-00000324,0.0,0.0,0.0,0,111.542
NGIQ-BR-00000110,right,NGIQ-BR-00000325,0.0,0.0,0.0,0,112.718
NGIQ-BR-00000110,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,68.462
NGIQ-BR-00000110,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,52.907
NGIQ-BR-00000110,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,50.152
NGIQ-BR-00000110,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,43.298
NGIQ-BR-00000110,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,62.717
NGIQ-BR-00000111,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,91.952
NGIQ-BR-00000111,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,87.553
NGIQ-BR-00000111,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,75.145
NGIQ-BR-00000111,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,56.46
NGIQ-BR-00000111,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,25.317
NGIQ-BR-00000111,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,59.115
NGIQ-BR-00000111,left,NGIQ-BR-00000275,0.24207,0.16635,0.12671,1038,16.696
NGIQ-BR-00000111,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,62.282
NGIQ-BR-00000111,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,58.881
NGIQ-BR-00000111,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,83.021
NGIQ-BR-00000111,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,55.501
NGIQ-BR-00000111,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,99.871
NGIQ-BR-00000111,left,NGIQ-BR-00000281,0.0688,0.04522,0.03368,295,17.523
NGIQ-BR-00000111,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,38.376
NGIQ-BR-00000111,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,92.734
NGIQ-BR-00000111,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,66.177
NGIQ-BR-00000111,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,86.296
NGIQ-BR-00000111,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,77.789
NGIQ-BR-00000111,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,68.186
NGIQ-BR-00000111,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,63.974
NGIQ-BR-00000111,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,78.871
NGIQ-BR-00000111,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,71.568
NGIQ-BR-00000111,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,76.154
NGIQ-BR-00000111,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,97.302
NGIQ-BR-00000111,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,99.198
NGIQ-BR-00000111,left,NGIQ-BR-00000294,0.0,0.0,0.0,0,106.098
NGIQ-BR-00000111,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,80.047
NGIQ-BR-00000111,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,34.702
NGIQ-BR-00000111,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,50.069
NGIQ-BR-00000111,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,35.453
NGIQ-BR-00000111,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,51.642
NGIQ-BR-00000112,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,92.429
NGIQ-BR-00000112,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,89.143
NGIQ-BR-00000112,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,75.084
NGIQ-BR-00000112,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,56.831
NGIQ-BR-00000112,right,NGIQ-BR-00000304,0.0,0.0,0.0,0,26.252
NGIQ-BR-00000112,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,57.389
NGIQ-BR-00000112,right,NGIQ-BR-00000306,0.2022,0.1154,0.08074,661,20.156
NGIQ-BR-00000112,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,62.6
NGIQ-BR-00000112,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,56.596
NGIQ-BR-00000112,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,82.261
NGIQ-BR-00000112,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,55.083
NGIQ-BR-00000112,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,98.565
NGIQ-BR-00000112,right,NGIQ-BR-00000312,0.0673,0.03192,0.02092,220,19.33
NGIQ-BR-00000112,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,38.262
NGIQ-BR-00000112,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,94.164
NGIQ-BR-00000112,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,66.066
NGIQ-BR-00000112,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,86.552
NGIQ-BR-00000112,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,77.528
NGIQ-BR-00000112,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,67.257
NGIQ-BR-00000112,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,66.943
NGIQ-BR-00000112,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,79.683
NGIQ-BR-00000112,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,72.125
NGIQ-BR-00000112,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,76.261
NGIQ-BR-00000112,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,96.575
NGIQ-BR-00000112,right,NGIQ-BR-00000324,0.0,0.0,0.0,0,99.178
NGIQ-BR-00000112,right,NGIQ-BR-00000325,0.0,0.0,0.0,0,107.033
NGIQ-BR-00000112,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,82.804
NGIQ-BR-00000112,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,37.715
NGIQ-BR-00000112,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,53.165
NGIQ-BR-00000112,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,37.019
NGIQ-BR-00000112,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,51.665
NGIQ-BR-00000113,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,88.426
NGIQ-BR-00000113,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,89.575
NGIQ-BR-00000113,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,84.846
NGIQ-BR-00000113,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,42.597
NGIQ-BR-00000113,left,NGIQ-BR-00000273,0.0,0.0,0.0,0,24.177
NGIQ-BR-00000113,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,73.344
NGIQ-BR-00000113,left,NGIQ-BR-00000275,0.42522,0.30209,0.23425,1919,4.329
NGIQ-BR-00000113,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,67.921
NGIQ-BR-00000113,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,70.45
NGIQ-BR-00000113,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,71.548
NGIQ-BR-00000113,left,NGIQ-BR-00000279,0.0,0.0,0.0,0,62.265
NGIQ-BR-00000113,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,88.594
NGIQ-BR-00000113,left,NGIQ-BR-00000281,0.00089,0.0006,0.00046,4,14.996
NGIQ-BR-00000113,left,NGIQ-BR-00000282,0.0,0.0,0.0,0,32.441
NGIQ-BR-00000113,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,99.33
NGIQ-BR-00000113,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,62.848
NGIQ-BR-00000113,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,75.721
NGIQ-BR-00000113,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,70.527
NGIQ-BR-00000113,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,77.355
NGIQ-BR-00000113,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,71.939
NGIQ-BR-00000113,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,81.768
NGIQ-BR-00000113,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,76.757
NGIQ-BR-00000113,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,85.408
NGIQ-BR-00000113,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,89.051
NGIQ-BR-00000113,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,92.507
NGIQ-BR-00000113,left,NGIQ-BR-00000294,0.0,0.0,0.0,0,104.042
NGIQ-BR-00000113,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,91.854
NGIQ-BR-00000113,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,30.744
NGIQ-BR-00000113,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,61.766
NGIQ-BR-00000113,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,39.344
NGIQ-BR-00000113,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,46.623
NGIQ-BR-00000114,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,87.836
NGIQ-BR-00000114,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,89.684
NGIQ-BR-00000114,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,80.661
NGIQ-BR-00000114,right,NGIQ-BR-00000303,0.0,0.0,0.0,0,43.823
NGIQ-BR-00000114,right,NGIQ-BR-00000304,0.00085,0.00067,0.00055,4,20.829
NGIQ-BR-00000114,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,67.532
NGIQ-BR-00000114,right,NGIQ-BR-00000306,0.43848,0.31975,0.25162,2060,6.207
NGIQ-BR-00000114,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,64.355
NGIQ-BR-00000114,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,64.457
NGIQ-BR-00000114,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,71.921
NGIQ-BR-00000114,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,57.674
NGIQ-BR-00000114,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,88.084
NGIQ-BR-00000114,right,NGIQ-BR-00000312,0.0,0.0,0.0,0,16.225
NGIQ-BR-00000114,right,NGIQ-BR-00000313,0.0,0.0,0.0,0,30.227
NGIQ-BR-00000114,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,97.186
NGIQ-BR-00000114,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,62.741
NGIQ-BR-00000114,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,77.77
NGIQ-BR-00000114,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,71.633
NGIQ-BR-00000114,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,72.321
NGIQ-BR-00000114,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,72.068
NGIQ-BR-00000114,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,79.815
NGIQ-BR-00000114,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,74.979
NGIQ-BR-00000114,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,81.306
NGIQ-BR-00000114,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,88.489
NGIQ-BR-00000114,right,NGIQ-BR-00000324,0.0,0.0,0.0,0,92.897
NGIQ-BR-00000114,right,NGIQ-BR-00000325,0.0,0.0,0.0,0,103.74
NGIQ-BR-00000114,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,90.497
NGIQ-BR-00000114,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,33.039
NGIQ-BR-00000114,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,60.9
NGIQ-BR-00000114,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,38.049
NGIQ-BR-00000114,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,45.982
NGIQ-BR-00000115,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,73.977
NGIQ-BR-00000115,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,86.467
NGIQ-BR-00000115,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,87.295
NGIQ-BR-00000115,left,NGIQ-BR-00000272,0.03222,0.05301,0.14943,276,16.47
NGIQ-BR-00000115,left,NGIQ-BR-00000273,0.32217,0.33871,0.35705,2760,27.904
NGIQ-BR-00000115,left,NGIQ-BR-00000274,0.0,0.0,0.0,0,84.553
NGIQ-BR-00000115,left,NGIQ-BR-00000275,0.01331,0.0136,0.01392,114,24.46
NGIQ-BR-00000115,left,NGIQ-BR-00000276,0.0,0.0,0.0,0,64.254
NGIQ-BR-00000115,left,NGIQ-BR-00000277,0.0,0.0,0.0,0,80.405
NGIQ-BR-00000115,left,NGIQ-BR-00000278,0.0,0.0,0.0,0,52.894
NGIQ-BR-00000115,left,NGIQ-BR-00000279,0.00012,0.00014,0.00018,1,63.396
NGIQ-BR-00000115,left,NGIQ-BR-00000280,0.0,0.0,0.0,0,66.897
NGIQ-BR-00000115,left,NGIQ-BR-00000281,0.0,0.0,0.0,0,33.086
NGIQ-BR-00000115,left,NGIQ-BR-00000282,0.00292,0.00471,0.01219,25,19.854
NGIQ-BR-00000115,left,NGIQ-BR-00000283,0.0,0.0,0.0,0,96.283
NGIQ-BR-00000115,left,NGIQ-BR-00000284,0.0,0.0,0.0,0,58.853
NGIQ-BR-00000115,left,NGIQ-BR-00000285,0.0,0.0,0.0,0,63.472
NGIQ-BR-00000115,left,NGIQ-BR-00000286,0.0,0.0,0.0,0,62.113
NGIQ-BR-00000115,left,NGIQ-BR-00000287,0.0,0.0,0.0,0,80.654
NGIQ-BR-00000115,left,NGIQ-BR-00000288,0.0,0.0,0.0,0,77.078
NGIQ-BR-00000115,left,NGIQ-BR-00000289,0.0,0.0,0.0,0,74.135
NGIQ-BR-00000115,left,NGIQ-BR-00000290,0.0,0.0,0.0,0,77.957
NGIQ-BR-00000115,left,NGIQ-BR-00000291,0.0,0.0,0.0,0,86.125
NGIQ-BR-00000115,left,NGIQ-BR-00000292,0.0,0.0,0.0,0,70.043
NGIQ-BR-00000115,left,NGIQ-BR-00000293,0.0,0.0,0.0,0,80.558
NGIQ-BR-00000115,left,NGIQ-BR-00000294,0.0,0.0,0.0,0,92.605
NGIQ-BR-00000115,left,NGIQ-BR-00000295,0.0,0.0,0.0,0,97.028
NGIQ-BR-00000115,left,NGIQ-BR-00000296,0.0,0.0,0.0,0,34.85
NGIQ-BR-00000115,left,NGIQ-BR-00000297,0.0,0.0,0.0,0,72.865
NGIQ-BR-00000115,left,NGIQ-BR-00000298,0.0,0.0,0.0,0,43.409
NGIQ-BR-00000115,left,NGIQ-BR-00000299,0.0,0.0,0.0,0,38.042
NGIQ-BR-00000116,right,NGIQ-BR-00000300,0.0,0.0,0.0,0,75.426
NGIQ-BR-00000116,right,NGIQ-BR-00000301,0.0,0.0,0.0,0,88.332
NGIQ-BR-00000116,right,NGIQ-BR-00000302,0.0,0.0,0.0,0,88.068
NGIQ-BR-00000116,right,NGIQ-BR-00000303,0.01931,0.03224,0.09762,172,16.902
NGIQ-BR-00000116,right,NGIQ-BR-00000304,0.2942,0.3244,0.36152,2621,26.998
NGIQ-BR-00000116,right,NGIQ-BR-00000305,0.0,0.0,0.0,0,83.142
NGIQ-BR-00000116,right,NGIQ-BR-00000306,0.01459,0.01521,0.01588,130,21.674
NGIQ-BR-00000116,right,NGIQ-BR-00000307,0.0,0.0,0.0,0,65.148
NGIQ-BR-00000116,right,NGIQ-BR-00000308,0.0,0.0,0.0,0,79.225
NGIQ-BR-00000116,right,NGIQ-BR-00000309,0.0,0.0,0.0,0,52.199
NGIQ-BR-00000116,right,NGIQ-BR-00000310,0.0,0.0,0.0,0,63.092
NGIQ-BR-00000116,right,NGIQ-BR-00000311,0.0,0.0,0.0,0,65.918
NGIQ-BR-00000116,right,NGIQ-BR-00000312,0.0,0.0,0.0,0,32.852
NGIQ-BR-00000116,right,NGIQ-BR-00000313,0.00168,0.00271,0.00701,15,21.141
NGIQ-BR-00000116,right,NGIQ-BR-00000314,0.0,0.0,0.0,0,97.524
NGIQ-BR-00000116,right,NGIQ-BR-00000315,0.0,0.0,0.0,0,59.299
NGIQ-BR-00000116,right,NGIQ-BR-00000316,0.0,0.0,0.0,0,63.947
NGIQ-BR-00000116,right,NGIQ-BR-00000317,0.0,0.0,0.0,0,63.312
NGIQ-BR-00000116,right,NGIQ-BR-00000318,0.0,0.0,0.0,0,80.321
NGIQ-BR-00000116,right,NGIQ-BR-00000319,0.0,0.0,0.0,0,79.561
NGIQ-BR-00000116,right,NGIQ-BR-00000320,0.0,0.0,0.0,0,75.897
NGIQ-BR-00000116,right,NGIQ-BR-00000321,0.0,0.0,0.0,0,78.569
NGIQ-BR-00000116,right,NGIQ-BR-00000322,0.0,0.0,0.0,0,86.458
NGIQ-BR-00000116,right,NGIQ-BR-00000323,0.0,0.0,0.0,0,70.251
NGIQ-BR-00000116,right,NGIQ-BR-00000324,0.0,0.0,0.0,0,80.662
NGIQ-BR-00000116,right,NGIQ-BR-00000325,0.0,0.0,0.0,0,93.756
NGIQ-BR-00000116,right,NGIQ-BR-00000326,0.0,0.0,0.0,0,100.012
NGIQ-BR-00000116,right,NGIQ-BR-00000327,0.0,0.0,0.0,0,35.611
NGIQ-BR-00000116,right,NGIQ-BR-00000328,0.0,0.0,0.0,0,73.911
NGIQ-BR-00000116,right,NGIQ-BR-00000329,0.0,0.0,0.0,0,44.729
NGIQ-BR-00000116,right,NGIQ-BR-00000330,0.0,0.0,0.0,0,38.663
NGIQ-BR-00000117,left,NGIQ-BR-00000269,0.0,0.0,0.0,0,96.922
NGIQ-BR-00000117,left,NGIQ-BR-00000270,0.0,0.0,0.0,0,98.975
NGIQ-BR-00000117,left,NGIQ-BR-00000271,0.0,0.0,0.0,0,45.184
NGIQ-BR-00000117,left,NGIQ-BR-00000272,0.0,0.0,0.0,0,65.435
