hemisphere,g3_entity_id,parcel_id,official_code,official_modified_name,seed_mask_code,seed_type,cohort,current_authority_decision,g3_vertex_count,dk_label_name,dk_label_id,dk_vertex_count,intersection_vertex_count,source_coverage_ratio,target_coverage_ratio,g1_entity_id,g1_name_en,g1_alignment_status,is_no_g1_target
right,NGIQ-BR-00000082,66,PCL_R_2_1,area 1/2/3 (lower limb region),PCL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2123,precuneus,25,0,108,0.050871,0,NGIQ-BR-00000322,Right Precuneus,ALIGNED,false
right,NGIQ-BR-00000084,68,PCL_R_2_2,"area 4, (lower limb region)",PCL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1723,paracentral,17,0,1618,0.93906,0,NGIQ-BR-00000314,Right Paracentral Lobule,ALIGNED,false
right,NGIQ-BR-00000084,68,PCL_R_2_2,"area 4, (lower limb region)",PCL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1723,postcentral,22,0,1,0.00058,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000084,68,PCL_R_2_2,"area 4, (lower limb region)",PCL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1723,precentral,24,0,86,0.049913,0,NGIQ-BR-00000321,Right Precentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000084,68,PCL_R_2_2,"area 4, (lower limb region)",PCL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1723,superiorfrontal,28,0,18,0.010447,0,NGIQ-BR-00000325,Right Superior Frontal Gyrus,ALIGNED,false
right,NGIQ-BR-00000006,70,STG_R_6_1,medial area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,918,entorhinal,6,0,38,0.041394,0,NGIQ-BR-00000303,Right Entorhinal Cortex,ALIGNED,false
right,NGIQ-BR-00000006,70,STG_R_6_1,medial area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,918,inferiortemporal,9,0,3,0.003268,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000006,70,STG_R_6_1,medial area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,918,middletemporal,15,0,3,0.003268,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000006,70,STG_R_6_1,medial area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,918,superiortemporal,30,0,135,0.147059,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000006,70,STG_R_6_1,medial area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,918,temporalpole,33,0,729,0.794118,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000006,70,STG_R_6_1,medial area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,918,insula,35,0,10,0.010893,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000086,72,STG_R_6_2,area 41/42,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1207,superiortemporal,30,0,1045,0.865783,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000086,72,STG_R_6_2,area 41/42,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1207,supramarginal,31,0,9,0.007457,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000086,72,STG_R_6_2,area 41/42,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1207,transversetemporal,34,0,153,0.126761,0,NGIQ-BR-00000329,Right Transverse Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000088,74,STG_R_6_3,TE1.0 and TE1.2,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1856,superiortemporal,30,0,1253,0.675108,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000088,74,STG_R_6_3,TE1.0 and TE1.2,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1856,transversetemporal,34,0,566,0.304957,0,NGIQ-BR-00000329,Right Transverse Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000088,74,STG_R_6_3,TE1.0 and TE1.2,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1856,insula,35,0,37,0.019935,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000090,76,STG_R_6_4,caudal area 22,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1186,bankssts,1,0,48,0.040472,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000090,76,STG_R_6_4,caudal area 22,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1186,superiortemporal,30,0,1137,0.958685,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000090,76,STG_R_6_4,caudal area 22,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1186,supramarginal,31,0,1,0.000843,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000092,78,STG_R_6_5,lateral area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1489,superiortemporal,30,0,1438,0.965749,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000092,78,STG_R_6_5,lateral area 38,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,1489,insula,35,0,51,0.034251,0,NGIQ-BR-00000330,Right Insula,ALIGNED,false
right,NGIQ-BR-00000094,80,STG_R_6_6,rostral area 22,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,617,bankssts,1,0,18,0.029173,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000094,80,STG_R_6_6,rostral area 22,STG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,617,superiortemporal,30,0,599,0.970827,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000008,82,MTG_R_4_1,caudal area 21,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1092,inferiortemporal,9,0,26,0.02381,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000008,82,MTG_R_4_1,caudal area 21,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1092,middletemporal,15,0,1066,0.97619,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000096,84,MTG_R_4_2,rostral area 21,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1256,inferiortemporal,9,0,11,0.008758,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000096,84,MTG_R_4_2,rostral area 21,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1256,middletemporal,15,0,1125,0.895701,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000096,84,MTG_R_4_2,rostral area 21,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1256,superiortemporal,30,0,107,0.085191,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000096,84,MTG_R_4_2,rostral area 21,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1256,temporalpole,33,0,13,0.01035,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000098,86,MTG_R_4_3,dorsolateral area 37,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1290,bankssts,1,0,36,0.027907,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000098,86,MTG_R_4_3,dorsolateral area 37,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1290,inferiorparietal,8,0,127,0.09845,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000098,86,MTG_R_4_3,dorsolateral area 37,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1290,middletemporal,15,0,1127,0.873643,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000100,88,MTG_R_4_4,anterior superior temporal sulcus,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2445,middletemporal,15,0,1454,0.594683,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000100,88,MTG_R_4_4,anterior superior temporal sulcus,MTG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,2445,superiortemporal,30,0,991,0.405317,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000102,90,ITG_R_7_1,intermediate ventral area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,382,inferiortemporal,9,0,382,1.0,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000104,92,ITG_R_7_2,extreme lateroventral area 37,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,116,inferiortemporal,9,0,116,1.0,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000106,94,ITG_R_7_3,rostral area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,572,fusiform,7,0,1,0.001748,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000106,94,ITG_R_7_3,rostral area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,572,inferiortemporal,9,0,546,0.954545,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000106,94,ITG_R_7_3,rostral area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,572,middletemporal,15,0,19,0.033217,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000106,94,ITG_R_7_3,rostral area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,572,temporalpole,33,0,6,0.01049,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000108,96,ITG_R_7_4,intermediate lateral area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,623,inferiortemporal,9,0,582,0.934189,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000108,96,ITG_R_7_4,intermediate lateral area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,623,middletemporal,15,0,41,0.065811,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000110,98,ITG_R_7_5,ventrolateral area 37,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,513,inferiortemporal,9,0,456,0.888889,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000110,98,ITG_R_7_5,ventrolateral area 37,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,513,lateraloccipital,11,0,2,0.003899,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000110,98,ITG_R_7_5,ventrolateral area 37,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,513,middletemporal,15,0,55,0.107212,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000112,100,ITG_R_7_6,caudolateral of area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,449,inferiortemporal,9,0,403,0.89755,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000112,100,ITG_R_7_6,caudolateral of area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,449,middletemporal,15,0,46,0.10245,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000114,102,ITG_R_7_7,caudoventral of area 20,ITG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,974,inferiortemporal,9,0,974,1.0,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000116,104,FuG_R_3_1,rostroventral area 20,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1909,entorhinal,6,0,24,0.012572,0,NGIQ-BR-00000303,Right Entorhinal Cortex,ALIGNED,false
right,NGIQ-BR-00000116,104,FuG_R_3_1,rostroventral area 20,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1909,fusiform,7,0,1661,0.870089,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000116,104,FuG_R_3_1,rostroventral area 20,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1909,inferiortemporal,9,0,182,0.095338,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000116,104,FuG_R_3_1,rostroventral area 20,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1909,parahippocampal,16,0,28,0.014667,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000116,104,FuG_R_3_1,rostroventral area 20,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1909,temporalpole,33,0,14,0.007334,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000118,106,FuG_R_3_2,medioventral area 37,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1579,fusiform,7,0,1558,0.9867,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000118,106,FuG_R_3_2,medioventral area 37,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1579,lateraloccipital,11,0,8,0.005066,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000118,106,FuG_R_3_2,medioventral area 37,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1579,lingual,13,0,13,0.008233,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000120,108,FuG_R_3_3,lateroventral area 37,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1636,fusiform,7,0,1246,0.761614,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000120,108,FuG_R_3_3,lateroventral area 37,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1636,inferiortemporal,9,0,388,0.237164,0,NGIQ-BR-00000306,Right Inferior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000120,108,FuG_R_3_3,lateroventral area 37,FuG,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1636,lateraloccipital,11,0,2,0.001222,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000122,110,PhG_R_6_1,rostral area 35/36,PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,280,entorhinal,6,0,253,0.903571,0,NGIQ-BR-00000303,Right Entorhinal Cortex,ALIGNED,false
right,NGIQ-BR-00000122,110,PhG_R_6_1,rostral area 35/36,PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,280,fusiform,7,0,27,0.096429,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000124,112,PhG_R_6_2,caudal area 35/36,PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,371,entorhinal,6,0,15,0.040431,0,NGIQ-BR-00000303,Right Entorhinal Cortex,ALIGNED,false
right,NGIQ-BR-00000124,112,PhG_R_6_2,caudal area 35/36,PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,371,fusiform,7,0,3,0.008086,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000124,112,PhG_R_6_2,caudal area 35/36,PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,371,parahippocampal,16,0,353,0.951482,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000126,114,PhG_R_6_3,"area TL (lateral PPHC, posterior parahippocampal gyrus)",PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,532,fusiform,7,0,87,0.163534,0,NGIQ-BR-00000304,Right Fusiform Gyrus,ALIGNED,false
right,NGIQ-BR-00000126,114,PhG_R_6_3,"area TL (lateral PPHC, posterior parahippocampal gyrus)",PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,532,parahippocampal,16,0,445,0.836466,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000128,116,PhG_R_6_4,"area 28/34 (EC, entorhinal cortex)",PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,258,entorhinal,6,0,179,0.693798,0,NGIQ-BR-00000303,Right Entorhinal Cortex,ALIGNED,false
right,NGIQ-BR-00000128,116,PhG_R_6_4,"area 28/34 (EC, entorhinal cortex)",PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,258,parahippocampal,16,0,79,0.306202,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000130,118,PhG_R_6_5,area TI(temporal agranular insular cortex),PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,179,entorhinal,6,0,175,0.977654,0,NGIQ-BR-00000303,Right Entorhinal Cortex,ALIGNED,false
right,NGIQ-BR-00000130,118,PhG_R_6_5,area TI(temporal agranular insular cortex),PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,179,temporalpole,33,0,4,0.022346,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000132,120,PhG_R_6_6,area TH (medial PPHC),PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,480,lingual,13,0,2,0.004167,0,NGIQ-BR-00000310,Right Lingual Gyrus,ALIGNED,false
right,NGIQ-BR-00000132,120,PhG_R_6_6,area TH (medial PPHC),PhG,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,480,parahippocampal,16,0,478,0.995833,0,NGIQ-BR-00000313,Right Parahippocampal Gyrus,ALIGNED,false
right,NGIQ-BR-00000134,122,pSTS_R_2_1,rostroposterior superior temporal sulcus,Psts,single,SEED_TARGET_NOT_IN_G1,NO_G1_ROLLUP,1312,bankssts,1,0,1255,0.956555,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000134,122,pSTS_R_2_1,rostroposterior superior temporal sulcus,Psts,single,SEED_TARGET_NOT_IN_G1,NO_G1_ROLLUP,1312,middletemporal,15,0,48,0.036585,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000134,122,pSTS_R_2_1,rostroposterior superior temporal sulcus,Psts,single,SEED_TARGET_NOT_IN_G1,NO_G1_ROLLUP,1312,superiortemporal,30,0,9,0.00686,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000136,124,pSTS_R_2_2,caudoposterior superior temporal sulcus,Psts,single,SEED_TARGET_NOT_IN_G1,NO_G1_ROLLUP,801,bankssts,1,0,748,0.933833,0,,,NO_G1_TARGET,true
right,NGIQ-BR-00000136,124,pSTS_R_2_2,caudoposterior superior temporal sulcus,Psts,single,SEED_TARGET_NOT_IN_G1,NO_G1_ROLLUP,801,inferiorparietal,8,0,8,0.009988,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000136,124,pSTS_R_2_2,caudoposterior superior temporal sulcus,Psts,single,SEED_TARGET_NOT_IN_G1,NO_G1_ROLLUP,801,superiortemporal,30,0,7,0.008739,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000136,124,pSTS_R_2_2,caudoposterior superior temporal sulcus,Psts,single,SEED_TARGET_NOT_IN_G1,NO_G1_ROLLUP,801,supramarginal,31,0,38,0.047441,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000010,126,SPL_R_5_1,rostral area 7,SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1349,superiorparietal,29,0,1349,1.0,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000138,128,SPL_R_5_2,caudal area 7,SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1421,superiorparietal,29,0,1421,1.0,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000140,130,SPL_R_5_3,lateral area 5,SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1536,postcentral,22,0,15,0.009766,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000140,130,SPL_R_5_3,lateral area 5,SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1536,superiorparietal,29,0,1504,0.979167,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000140,130,SPL_R_5_3,lateral area 5,SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1536,supramarginal,31,0,17,0.011068,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000142,132,SPL_R_5_4,postcentral area 7,SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1464,postcentral,22,0,20,0.013661,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000142,132,SPL_R_5_4,postcentral area 7,SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1464,superiorparietal,29,0,1444,0.986339,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000144,134,SPL_R_5_5,intraparietal area 7(hIP3),SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1226,inferiorparietal,8,0,40,0.032626,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000144,134,SPL_R_5_5,intraparietal area 7(hIP3),SPL,single,SINGLE_SEED_CONTROL,SEED_CONTAINMENT_CONFIRMED,1226,superiorparietal,29,0,1186,0.967374,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000012,136,IPL_R_6_1,caudal area 39(PGp),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2494,inferiorparietal,8,0,2452,0.98316,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000012,136,IPL_R_6_1,caudal area 39(PGp),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2494,lateraloccipital,11,0,5,0.002005,0,NGIQ-BR-00000308,Right Lateral Occipital Cortex,ALIGNED,false
right,NGIQ-BR-00000012,136,IPL_R_6_1,caudal area 39(PGp),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2494,middletemporal,15,0,36,0.014435,0,NGIQ-BR-00000312,Right Middle Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000012,136,IPL_R_6_1,caudal area 39(PGp),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2494,superiorparietal,29,0,1,0.000401,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000146,138,IPL_R_6_2,rostrodorsal area 39(Hip3),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2674,inferiorparietal,8,0,2481,0.927823,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000146,138,IPL_R_6_2,rostrodorsal area 39(Hip3),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2674,superiorparietal,29,0,193,0.072177,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000148,140,IPL_R_6_3,rostrodorsal area 40(PFt),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3043,inferiorparietal,8,0,543,0.178442,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000148,140,IPL_R_6_3,rostrodorsal area 40(PFt),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3043,postcentral,22,0,33,0.010845,0,NGIQ-BR-00000319,Right Postcentral Gyrus,ALIGNED,false
right,NGIQ-BR-00000148,140,IPL_R_6_3,rostrodorsal area 40(PFt),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3043,superiorparietal,29,0,49,0.016103,0,NGIQ-BR-00000326,Right Superior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000148,140,IPL_R_6_3,rostrodorsal area 40(PFt),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,3043,supramarginal,31,0,2418,0.794611,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
right,NGIQ-BR-00000150,142,IPL_R_6_4,caudal area 40(PFm),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2359,inferiorparietal,8,0,706,0.299279,0,NGIQ-BR-00000305,Right Inferior Parietal Lobule,ALIGNED,false
right,NGIQ-BR-00000150,142,IPL_R_6_4,caudal area 40(PFm),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2359,superiortemporal,30,0,12,0.005087,0,NGIQ-BR-00000327,Right Superior Temporal Gyrus,ALIGNED,false
right,NGIQ-BR-00000150,142,IPL_R_6_4,caudal area 40(PFm),IPL,composite,COMPOSITE_SEED_PENDING,PENDING_HUMAN_REVIEW,2359,supramarginal,31,0,1641,0.695634,0,NGIQ-BR-00000328,Right Supramarginal Gyrus,ALIGNED,false
