canonical_g4_id,canonical_g4_name,hemisphere,spatial_component_id,spatial_asset_file,spatial_evidence_status,pp_top1_g3,pp_top1_name,pp_top1_g4_weighted,pp_top1_joint_mass,hard_top1_g3,hard_top1_coverage,hard_top2_coverage,hard_top1_top2_margin,hard_total_bna_coverage,bna_uncovered_fraction,effective_target_count,top1_agreement,scientific_decision,decision_reason_code,future_rollup_eligible,future_primary_rollup,decision_policy_version,review_status
NGIQ-BR-00000557,Area Id7 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,AREA_ID7_INSULA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000054,IFG_R_6_5,0.3893728,360.1853066,NGIQ-BR-00000054,0.39669424,0.32843644,0.0682578,0.81300682,0.18699318,2.6235,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000558,Area Id7 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID7_INSULA,AREA_ID7_INSULA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000173,INS_L_6_3,0.41437522,309.9384704,NGIQ-BR-00000173,0.49884358,0.22076346,0.27808012,0.87337817,0.12662183,2.6493,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000559,Area Id5 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA,AREA_ID5_INSULA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000178,INS_R_6_5,0.49393396,405.28418961,NGIQ-BR-00000178,0.69501334,0.08902477,0.60598856,0.89293711,0.10706289,2.2606,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000560,Area Id5 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID5_INSULA,AREA_ID5_INSULA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000177,INS_L_6_5,0.52127896,265.23703524,NGIQ-BR-00000177,0.69089774,0.11848021,0.57241753,0.87582314,0.12417686,2.0297,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000561,Area Id6 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,AREA_ID6_INSULA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000180,INS_R_6_6,0.43707845,930.80979929,NGIQ-BR-00000180,0.50877983,0.26533113,0.2434487,0.88212629,0.11787371,2.8194,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000562,Area Id6 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID6_INSULA,AREA_ID6_INSULA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000179,INS_L_6_6,0.40422656,853.81480316,NGIQ-BR-00000179,0.49276001,0.27868064,0.21407937,0.87891328,0.12108672,2.8597,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000563,Area Id10 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,AREA_ID10_INSULA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000068,OrG_R_6_6,0.24226631,287.62563772,NGIQ-BR-00000068,0.32246585,0.30016491,0.02230095,0.88074363,0.11925637,3.716,TRUE,CONFLICT_REVIEW,PARTIAL_TARGET_EVIDENCE_INCONSISTENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000564,Area Id10 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID10_INSULA,AREA_ID10_INSULA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000171,INS_L_6_2,0.3318765,385.92358787,NGIQ-BR-00000171,0.36552027,0.29733882,0.06818146,0.83496381,0.16503619,3.6645,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000565,Area Id4 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA,AREA_ID4_INSULA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000178,INS_R_6_5,0.38294318,339.64030872,NGIQ-BR-00000180,0.4062847,0.34104387,0.06524083,0.87266002,0.12733998,3.1405,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000566,Area Id4 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID4_INSULA,AREA_ID4_INSULA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000177,INS_L_6_5,0.47262914,314.17101798,NGIQ-BR-00000177,0.48016114,0.31950065,0.16066049,0.93714559,0.06285441,2.7889,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000567,Area Id3 (Insula) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA,AREA_ID3_INSULA_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000176,INS_R_6_4,0.44756052,427.65194646,NGIQ-BR-00000176,0.56292174,0.18820738,0.37471436,0.94964704,0.05035296,3.0706,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000568,Area Id3 (Insula) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_ID3_INSULA,AREA_ID3_INSULA_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000175,INS_L_6_4,0.47092669,330.54502416,NGIQ-BR-00000175,0.56992552,0.16442404,0.40550147,0.95844279,0.04155721,3.1172,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000569,Area STS2 (STS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,AREA_STS2_STS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000100,MTG_R_4_4,0.45862073,2047.85215118,NGIQ-BR-00000100,0.68059478,0.09384559,0.58674919,0.9570138,0.0429862,2.8567,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000570,Area STS2 (STS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS2_STS,AREA_STS2_STS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000099,MTG_L_4_4,0.37048601,1442.48884015,NGIQ-BR-00000099,0.47663379,0.26383066,0.21280314,0.95229931,0.04770069,3.8391,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000571,Area STS1 (STS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,AREA_STS1_STS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000094,STG_R_6_6,0.42759699,1254.86615343,NGIQ-BR-00000100,0.55727487,0.2435797,0.31369518,0.90895306,0.09104694,2.8749,FALSE,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000572,Area STS1 (STS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_STS1_STS,AREA_STS1_STS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000093,STG_L_6_6,0.30956004,1080.03755255,NGIQ-BR-00000093,0.35908799,0.32654601,0.03254198,0.93054725,0.06945275,3.7085,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000573,Area OTS1 (OTS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OTS1_OTS,AREA_OTS1_OTS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000114,ITG_R_7_7,0.2895498,336.29812546,NGIQ-BR-00000114,0.43371339,0.15052329,0.2831901,0.87272523,0.12727477,3.7939,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000574,Area OTS1 (OTS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OTS1_OTS,AREA_OTS1_OTS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000101,ITG_L_7_1,0.29454754,218.95355128,NGIQ-BR-00000101,0.29709464,0.20521743,0.09187721,0.69844932,0.30155068,3.6897,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000575,Area Te 3 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,AREA_TE_3_STG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000090,STG_R_6_4,0.33790958,951.99395243,NGIQ-BR-00000090,0.46602105,0.18173317,0.28428787,0.98543573,0.01456427,4.8925,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000576,Area Te 3 (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_3_STG,AREA_TE_3_STG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000093,STG_L_6_6,0.23065624,494.29402265,NGIQ-BR-00000093,0.28103271,0.23787522,0.04315749,0.9909659,0.0090341,6.4574,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000577,Area Te 2.2 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,AREA_TE_2_2_STG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000086,STG_R_6_2,0.51953524,1285.18050798,NGIQ-BR-00000086,0.54625369,0.17790282,0.36835086,0.90534717,0.09465283,3.2753,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000578,Area Te 2.2 (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,AREA_TE_2_2_STG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000085,STG_L_6_2,0.37014743,904.11853151,NGIQ-BR-00000085,0.46161237,0.12988912,0.33172325,0.80442785,0.19557215,3.7391,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000579,Area Te 2.1 (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,AREA_TE_2_1_STG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000088,STG_R_6_3,0.3537679,319.23570473,NGIQ-BR-00000088,0.40234269,0.30401261,0.09833008,0.8797884,0.1202116,3.4954,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000580,Area Te 2.1 (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_1_STG,AREA_TE_2_1_STG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000087,STG_L_6_3,0.43580331,648.38701751,NGIQ-BR-00000087,0.50740275,0.16580687,0.34159588,0.89798795,0.10201205,3.8096,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000581,Area Te 1.1 (HESCHL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,AREA_TE_1_1_HESCHL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000088,STG_R_6_3,0.40582747,352.16329468,NGIQ-BR-00000088,0.37445984,0.21597323,0.15848661,0.89409412,0.10590588,3.6718,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000582,Area Te 1.1 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,AREA_TE_1_1_HESCHL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000087,STG_L_6_3,0.5045582,488.13158695,NGIQ-BR-00000087,0.4743694,0.19956813,0.27480127,0.84748017,0.15251983,3.1364,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000583,Area Te 1.2 (HESCHL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,AREA_TE_1_2_HESCHL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000088,STG_R_6_3,0.75180027,341.99400827,NGIQ-BR-00000088,0.94972983,0.01669888,0.93303095,0.98855984,0.01144016,1.2466,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000584,Area Te 1.2 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_2_HESCHL,AREA_TE_1_2_HESCHL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000087,STG_L_6_3,0.50220765,312.72084958,NGIQ-BR-00000087,0.53269551,0.38875789,0.14393762,0.99426381,0.00573619,2.5631,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000585,Area Te 1.0 (HESCHL) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,AREA_TE_1_0_HESCHL_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000088,STG_R_6_3,0.55053885,499.03279708,NGIQ-BR-00000088,0.66621607,0.16805799,0.49815808,0.97218078,0.02781922,2.7303,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000586,Area Te 1.0 (HESCHL) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_0_HESCHL,AREA_TE_1_0_HESCHL_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000087,STG_L_6_3,0.57331396,543.37464335,NGIQ-BR-00000087,0.63025018,0.18634954,0.44390064,0.96261627,0.03738373,2.7768,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000587,Area Ph1 (PhG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,AREA_PH1_PHG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000200,MVOcC_R_5_4,0.42701511,566.80364559,NGIQ-BR-00000200,0.50191267,0.43821533,0.06369734,0.96724554,0.03275446,2.2732,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000588,Area Ph1 (PhG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH1_PHG,AREA_PH1_PHG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000199,MVOcC_L_5_4,0.51152576,622.14097217,NGIQ-BR-00000199,0.65942005,0.13388727,0.52553279,0.86322797,0.13677203,2.1635,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000589,Area Ph2 (PhG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG,AREA_PH2_PHG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000116,FuG_R_3_1,0.30266012,340.21383397,NGIQ-BR-00000116,0.31327657,0.22797381,0.08530276,0.89772392,0.10227608,5.1667,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000590,Area Ph2 (PhG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH2_PHG,AREA_PH2_PHG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000115,FuG_L_3_1,0.3719624,469.96518572,NGIQ-BR-00000115,0.4094425,0.15791047,0.25153203,0.90304437,0.09695563,5.1134,TRUE,CONFLICT_REVIEW,HIGH_FRAGMENTATION,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000591,Area Ph3 (PhG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,AREA_PH3_PHG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000200,MVOcC_R_5_4,0.76899014,616.74896277,NGIQ-BR-00000200,0.88043939,0.05781982,0.82261957,0.98326256,0.01673744,1.5616,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000592,Area Ph3 (PhG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PH3_PHG,AREA_PH3_PHG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000199,MVOcC_L_5_4,0.59060666,347.49439393,NGIQ-BR-00000199,0.76057092,0.11253641,0.64803451,0.96620213,0.03379787,2.1912,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000593,Area CoS1 (CoS) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_COS1_COS,AREA_COS1_COS_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000116,FuG_R_3_1,0.39398167,227.13554056,NGIQ-BR-00000116,0.41253465,0.21228892,0.20024573,0.82974602,0.17025398,3.3634,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000594,Area CoS1 (CoS) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_COS1_COS,AREA_COS1_COS_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000115,FuG_L_3_1,0.46948526,262.90876066,NGIQ-BR-00000115,0.50978445,0.21313898,0.29664548,0.87325495,0.12674505,3.1392,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000595,Area TI (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,AREA_TI_STG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000088,STG_R_6_3,0.47053238,489.02461787,NGIQ-BR-00000088,0.45117255,0.39476354,0.05640901,0.92770134,0.07229866,2.7145,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000596,Area TI (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TI_STG,AREA_TI_STG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000087,STG_L_6_3,0.42097789,322.08392168,NGIQ-BR-00000087,0.45005112,0.38758286,0.06246825,0.92393727,0.07606273,2.7589,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000597,Area TeI (STG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,AREA_TEI_STG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000088,STG_R_6_3,0.67939814,727.06873508,NGIQ-BR-00000088,0.81432878,0.07269414,0.74163465,0.91538569,0.08461431,1.5973,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000598,Area TeI (STG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TEI_STG,AREA_TEI_STG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000087,STG_L_6_3,0.57972713,395.147787,NGIQ-BR-00000087,0.70772378,0.05509018,0.6526336,0.84520209,0.15479791,1.9931,TRUE,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000599,Area FG5 (FusG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG5_FUSG,AREA_FG5_FUSG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000116,FuG_R_3_1,0.52176997,556.57200094,NGIQ-BR-00000116,0.84679603,0.05156382,0.79523221,0.9796571,0.0203429,1.8115,TRUE,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,True,True,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000600,Area FG5 (FusG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG5_FUSG,AREA_FG5_FUSG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000115,FuG_L_3_1,0.3833858,429.18683241,NGIQ-BR-00000115,0.45135716,0.31900887,0.13234829,0.99003118,0.00996882,3.2593,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000601,Area FG2 (FusG) right,right,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG2_FUSG,AREA_FG2_FUSG_RIGHT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000120,FuG_R_3_3,0.37115701,645.15598462,NGIQ-BR-00000120,0.44349752,0.19595336,0.24754416,0.98636075,0.01363925,4.3873,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
NGIQ-BR-00000602,Area FG2 (FusG) left,left,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_FG2_FUSG,AREA_FG2_FUSG_LEFT.nii.gz,DIRECT_CANONICAL_SPATIAL_EVIDENCE,NGIQ-BR-00000119,FuG_L_3_3,0.40847432,936.25632079,NGIQ-BR-00000119,0.46557825,0.35502567,0.11055257,0.96624795,0.03375205,3.239,TRUE,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,False,False,G4_G3_SCIENTIFIC_POLICY_V1,PENDING_OWNER_REVIEW
