g3_component_index,canonical_g3_id,g3_region_name,g3_hemisphere,rank,julich_asset_file,julich_component_id,julich_region_name,julich_hemisphere,joint_weighted_mass,g4_mass_weighted_g3_probability,g3_mass_weighted_g4_probability,probability_cosine,soft_dice,hemisphere_relation
138,NGIQ-BR-00000146,IPL_R_6_2,right,8,AREA_HIP1_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS) right,right,258.0418622211633,0.11544452976151696,0.029593576342081745,0.1489749560985194,0.11912839880708745,same
138,NGIQ-BR-00000146,IPL_R_6_2,right,9,AREA_HIP8_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP8_IPS,Area hIP8 (IPS) right,right,182.86540275297725,0.10462083470677878,0.020971950869187,0.1255863313897857,0.08967689171087075,same
138,NGIQ-BR-00000146,IPL_R_6_2,right,10,AREA_PFM_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) right,right,159.223399266095,0.04718445280081889,0.018260563542160373,0.0780951265556776,0.06825121954259154,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,1,AREA_PFT_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL) left,left,1425.8068268976629,0.4993263338248046,0.15621808852617047,0.6124483664453736,0.4684530340669169,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,2,AREA_HIP2_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS,Area hIP2 (IPS) left,left,829.7003814063148,0.5038659470897289,0.09090586830387798,0.5100677889206278,0.29990922367710315,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,3,AREA_PF_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) left,left,768.8276394228685,0.23910454441766688,0.08423636496260713,0.32739864601919505,0.25181786379770676,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,4,AREA_HIP1_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS) left,left,473.24288659427725,0.19303140499030186,0.0518507120022869,0.22613942548629626,0.16098338433273912,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,5,AREA_PFOP_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,Area PFop (IPL) left,left,404.9898748293564,0.2578335762230593,0.04437259166163051,0.239747529549823,0.1453013662562269,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,6,AREA_PFM_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) left,left,317.0614012607371,0.07400679777664539,0.034738735371433696,0.11069390741777693,0.09544697688679704,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,7,AREA_2_POSTCS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS,Area 2 (PostCS) left,left,299.95992504100957,0.09089440296262195,0.03286501736446181,0.13481910700591443,0.1000956963598607,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,8,AREA_HIP3_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP3_IPS,Area hIP3 (IPS) left,left,277.6795599751183,0.08945050897963541,0.03042387598640288,0.11462993806895261,0.0899094869538587,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,9,AREA_PGA_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL) left,left,136.9341655605339,0.03585036597581384,0.01500314993184427,0.05653986783764463,0.04434116970146446,same
139,NGIQ-BR-00000147,IPL_L_6_3,left,10,AREA_PGP_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL) left,left,107.16626331951234,0.02368478050233455,0.011741638835250211,0.03637530681681609,0.03180612826155295,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,1,AREA_PFT_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL) right,right,1291.2144733362202,0.4428477495473054,0.13300104245771535,0.5069302295571564,0.38189864554500097,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,2,AREA_HIP2_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS,Area hIP2 (IPS) right,right,713.6528208675848,0.5665820010993456,0.07350953004967022,0.4518817831691573,0.2359382282030809,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,3,AREA_HIP1_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS) right,right,691.7659250120737,0.3094869616528054,0.07125507889143229,0.3141054693675378,0.21384160639138847,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,4,AREA_PF_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) right,right,545.1444470223997,0.17837698267525434,0.05615239082371592,0.2194895058866686,0.16260494575760892,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,5,AREA_PFM_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) right,right,523.8008166263844,0.1552237612251561,0.05395389851192548,0.20205818470014156,0.1539791094185794,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,6,AREA_2_POSTCS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_2_POSTCS,Area 2 (PostCS) right,right,522.3199458455415,0.12394982352730533,0.053801361995595716,0.17155237860719635,0.14391957068473687,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,7,AREA_PFOP_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,Area PFop (IPL) right,right,324.43696244219643,0.21646172894358534,0.03341850258627855,0.1928028527749986,0.10620389213290495,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,8,TEMPORAL_TO_PARIETAL_GAPMAP_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap) right,right,318.2619442855399,0.004193493582672368,0.03278244725310945,0.016868218317142934,0.009208628736992224,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,9,AREA_HIP3_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP3_IPS,Area hIP3 (IPS) right,right,249.31446077731002,0.08327813082585894,0.02568053864629436,0.10163328778057293,0.07466546706325736,same
140,NGIQ-BR-00000148,IPL_R_6_3,right,10,AREA_PGA_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL) right,right,192.84950770841374,0.04651575954167224,0.019864388211513977,0.0685742519960875,0.05497707394027959,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,1,AREA_PFM_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) left,left,2174.907611088846,0.5076554481772901,0.2021562424367623,0.7840918108662276,0.6869104881743433,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,2,AREA_PGA_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL) left,left,1410.98269803807,0.3694055891978579,0.13114992054115762,0.6016035901096657,0.48114488891994706,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,3,AREA_PF_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) left,left,1120.8901415557482,0.3485955926872333,0.10418600681979229,0.492897598596874,0.3868516160999423,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,4,TEMPORAL_TO_PARIETAL_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap) left,left,833.37967112927,0.012952259935093854,0.07746209631145375,0.05167351778228824,0.027725083327820328,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,5,AREA_PGP_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL) left,left,535.7131262636275,0.11839778130496069,0.04979418531497416,0.18777018173666904,0.1666958071432073,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,6,AREA_PFCM_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,Area PFcm (IPL) left,left,394.195745541399,0.16247561405647457,0.03664023717463187,0.18692502054669402,0.13977051562738074,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,7,AREA_TPJ_STG_SMG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,"Area TPJ (STG, SMG) left",left,314.69673161279553,0.14108445617247573,0.02925085573548724,0.1674367594016274,0.11557619137731866,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,8,AREA_HIP1_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS) left,left,113.13049532619357,0.04614488474876106,0.010515405676797157,0.05582357427077119,0.040635105809147726,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,9,AREA_HIP6_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS,Area hIP6 (IPS) left,left,105.49523261171545,0.056892605730454654,0.009805712992608304,0.06212154862970185,0.039753301265128244,same
141,NGIQ-BR-00000149,IPL_L_6_4,left,10,AREA_HIP2_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS,Area hIP2 (IPS) left,left,93.08161276626569,0.05652721876976698,0.008651875132921844,0.05909031018943979,0.035651665603583245,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,1,AREA_PFM_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) right,right,1679.8022982905675,0.497794624557272,0.15788343744580374,0.7392604890190543,0.6102726464984594,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,2,AREA_PGA_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL) right,right,1327.5022308415682,0.32019669271971807,0.12477100170390723,0.5385262189156634,0.46438969146787973,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,3,TEMPORAL_TO_PARIETAL_GAPMAP_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap) right,right,909.9122345681103,0.011989215754407149,0.08552201143777448,0.05501904585364496,0.026831529128155764,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,4,AREA_PF_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) right,right,694.374270044937,0.22720654647493593,0.06526374963302493,0.3189516375922209,0.2568571131822063,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,5,AREA_PGP_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL) right,right,408.77607585509315,0.08849090735673469,0.038420576080462635,0.14307896127062408,0.13182918521582168,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,6,AREA_HIP1_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS) right,right,278.6025981570383,0.12464313215585801,0.026185662397966582,0.1443213369608545,0.10774645915133069,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,7,AREA_HIP6_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS,Area hIP6 (IPS) right,right,193.58252261973794,0.10285454673632857,0.018194685250601736,0.10983553084322299,0.07701089865954233,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,8,AREA_TPJ_STG_SMG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,"Area TPJ (STG, SMG) right",right,123.19135960573489,0.0706233920947545,0.011578669310054234,0.08044363793690391,0.05079381288203396,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,9,AREA_HIP2_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP2_IPS,Area hIP2 (IPS) right,right,106.58482099817736,0.08461963492913568,0.010017832417459325,0.07699495253544006,0.04486794168742104,same
142,NGIQ-BR-00000150,IPL_R_6_4,right,10,AREA_HIP4_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS,Area hIP4 (IPS) right,right,68.06513086269995,0.046216931558999676,0.006397393813389496,0.045533494413024914,0.028213829810447982,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,1,TEMPORAL_TO_PARIETAL_GAPMAP_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap) left,left,2898.114490537774,0.04504205406431705,0.27405614237295023,0.16164672478571282,0.09467253648683202,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,2,AREA_PGP_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL) left,left,2121.6616679158897,0.4689077452946461,0.2006319674491857,0.6689547077541791,0.563220964924317,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,3,AREA_PGA_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL) left,left,885.9760768289332,0.23195501626722861,0.08378108823623552,0.3398106388285663,0.2541635347885581,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,4,AREA_PFM_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) left,left,403.90179283580375,0.09427662334540189,0.038194407986124425,0.1309869806457127,0.10858991463813654,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,5,AREA_HIP4_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS,Area hIP4 (IPS) left,left,56.82508393325332,0.04279055051017381,0.0053735845645893525,0.03517605990046456,0.0181853288703651,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,6,AREA_HIP6_IPS_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS,Area hIP6 (IPS) left,left,55.634039126565916,0.030002924064541137,0.0052609550787012654,0.029469738136653805,0.017347442589608006,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,7,AREA_HOC4LA_LOC_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LA_LOC,Area hOc4la (LOC) left,left,55.05138699537796,0.017058455682079858,0.005205857395038285,0.019772962409223414,0.015428850233653741,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,8,AREA_PF_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) left,left,53.14088415489881,0.016526756120978172,0.005025193366697181,0.021020772605917226,0.015399736679867538,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,9,AREA_HOC4LP_LOC_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LP_LOC,Area hOc4lp (LOC) left,left,45.89907802756843,0.01286432618623419,0.004340382101459456,0.015531183438640944,0.012565625000265942,same
143,NGIQ-BR-00000151,IPL_L_6_5,left,10,AREA_PFT_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL) left,left,41.87994154616477,0.01466661351211535,0.003960318082815565,0.01671040073027484,0.012169784071886831,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,1,TEMPORAL_TO_PARIETAL_GAPMAP_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_TEMPORAL_TO_PARIETAL_GAPMAP,Temporal-to-Parietal (GapMap) right,right,3383.7241426978067,0.04458473824066785,0.3047281823231085,0.18090041782653984,0.09804153801367534,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,2,AREA_PGA_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGA_IPL,Area PGa (IPL) right,right,1706.9477265206935,0.411719847981632,0.1537226606210574,0.6122416689897325,0.493378670557118,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,3,AREA_PGP_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PGP_IPL,Area PGp (IPL) right,right,1494.457773356611,0.3235167911772108,0.13458644429285888,0.46249285376272825,0.4036983590505354,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,4,AREA_PFM_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) right,right,369.333758341632,0.1094488082062361,0.033261105250818615,0.143710797505022,0.11012856950441491,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,5,AREA_HIP6_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP6_IPS,Area hIP6 (IPS) right,right,90.17458620720137,0.04791169195421987,0.008120856366485721,0.045236806308020336,0.028950186993017445,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,6,AREA_HIP1_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP1_IPS,Area hIP1 (IPS) right,right,87.78864612956176,0.03927548376682067,0.00790598566416798,0.04020821583756883,0.02754724190406435,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,7,AREA_HIP4_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP4_IPS,Area hIP4 (IPS) right,right,87.66203197915262,0.05952343117470688,0.007894583168490598,0.05185001666460071,0.0290889061368118,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,8,AREA_PF_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) right,right,71.86897303154808,0.023516282019121468,0.006472307018464902,0.029187958864878117,0.02174905445394698,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,9,AREA_HIP5_IPS_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HIP5_IPS,Area hIP5 (IPS) right,right,62.097833318846206,0.03555761722415638,0.005592347093155264,0.03322267921333264,0.020219041183118718,same
144,NGIQ-BR-00000152,IPL_R_6_5,right,10,AREA_HOC4LA_LOC_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_HOC4LA_LOC,Area hOc4la (LOC) right,right,51.727939247909895,0.014948684820150765,0.004658465122327651,0.01847962258000327,0.014927101672174007,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,1,AREA_PFCM_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,Area PFcm (IPL) left,left,1267.209522488594,0.5223055997770105,0.12744836738478754,0.5296787423053153,0.36270454458359247,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,2,AREA_OP1_POPERC_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,Area Op1 (POperc) left,left,1001.4655589075048,0.6200270360469688,0.10072142625964531,0.4612987717045815,0.2936741247415987,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,3,AREA_PF_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) left,left,868.9050594611256,0.27022851121821734,0.087389282731419,0.33680194465402374,0.24332670115280539,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,4,AREA_PFOP_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,Area PFop (IPL) left,left,721.8709968838789,0.45957341717912986,0.07260147464375412,0.3889770171262424,0.2184131795328279,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,5,AREA_TPJ_STG_SMG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,"Area TPJ (STG, SMG) left",left,514.3336554999361,0.23058543921165875,0.05172860803301501,0.24121934425642816,0.1514383811981102,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,6,AREA_PFM_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) left,left,374.88216695249275,0.08750301553391691,0.03770340996644191,0.11913229224004677,0.09763347021753858,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,7,AREA_PFT_IPL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL) left,left,339.4432829882771,0.11887512869101825,0.03413917861951494,0.1327181695064118,0.09530962711151345,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,8,AREA_TE_2_2_STG_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,Area Te 2.2 (STG) left,left,272.0946838667893,0.11139595527345314,0.02736565865193324,0.11471077260285087,0.07805957587324393,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,9,AREA_TE_1_1_HESCHL_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,Area Te 1.1 (HESCHL) left,left,169.4955637343779,0.1751994309904572,0.01704685175856947,0.11327966053337614,0.05287986721073921,same
145,NGIQ-BR-00000153,IPL_L_6_6,left,10,AREA_OP2_POPERC_LEFT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,Area Op2 (POperc) left,left,156.44505249039406,0.17573353105602468,0.01573430926100666,0.10915823937938385,0.049042310705921084,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,1,AREA_PFCM_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFCM_IPL,Area PFcm (IPL) right,right,1579.7674159498088,0.8109241812701965,0.1487360551052439,0.6677878785149655,0.38759528481638983,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,2,AREA_PF_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PF_IPL,Area PF (IPL) right,right,1281.8444839121814,0.4194329641401967,0.12068643135096321,0.4493037656163335,0.3017696228843939,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,3,AREA_OP1_POPERC_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP1_POPERC,Area Op1 (POperc) right,right,860.1079230281206,0.5541212125126357,0.08097967975814478,0.38657955999989385,0.21331364758938448,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,4,AREA_TPJ_STG_SMG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TPJ_STG_SMG,"Area TPJ (STG, SMG) right",right,556.5780930539253,0.3190762162451875,0.05240216318113396,0.2773390769625495,0.14020544921808745,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,5,AREA_PFT_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFT_IPL,Area PFt (IPL) right,right,503.82387553965526,0.17279644401324826,0.047435321781560624,0.17219918842802262,0.11781968636551257,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,6,AREA_PFOP_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFOP_IPL,Area PFop (IPL) right,right,458.30167402953026,0.30577518662303,0.04314937905102827,0.23710304087479062,0.11602460547627058,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,7,AREA_PFM_IPL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_PFM_IPL,Area PFm (IPL) right,right,412.6581629113723,0.12228761413530782,0.03885201494772735,0.13858086492952368,0.09603504153793826,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,8,AREA_TE_2_2_STG_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_2_2_STG,Area Te 2.2 (STG) right,right,393.62895644039895,0.1591248174166201,0.03706040368033451,0.14029292676791244,0.0930630466876303,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,9,AREA_OP2_POPERC_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_OP2_POPERC,Area Op2 (POperc) right,right,139.10540623430055,0.35394398180032205,0.013096857903391275,0.12509687473224612,0.03679041477198869,same
146,NGIQ-BR-00000154,IPL_R_6_6,right,10,AREA_TE_1_1_HESCHL_RIGHT.nii.gz,JULICH_BRAIN_CYTOARCHITECTONIC_ATLAS_V3_1_AREA_TE_1_1_HESCHL,Area Te 1.1 (HESCHL) right,right,134.73651739792493,0.15526825394046978,0.012685524384193982,0.08096274115799526,0.03468410857055888,same
