canonical_g4_id,canonical_g4_name,hemisphere,relation,target_g3_id,source_reason,future_rollup_eligible,policy_version
NGIQ-BR-00000550,Area Id2 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000013,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000550,Area Id2 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000177,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000551,Area Id8 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000174,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000551,Area Id8 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000068,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000551,Area Id8 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000172,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000552,Area Id8 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000173,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000552,Area Id8 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000067,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000552,Area Id8 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000171,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000553,Area Id1 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000176,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000553,Area Id1 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000088,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000554,Area Id1 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000175,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000554,Area Id1 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000087,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000555,Area Id9 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000176,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000555,Area Id9 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000180,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000555,Area Id9 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000172,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000555,Area Id9 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000174,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000556,Area Id9 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000179,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000556,Area Id9 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000175,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000557,Area Id7 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000054,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000557,Area Id7 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000174,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000558,Area Id7 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000173,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000558,Area Id7 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000053,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000558,Area Id7 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000067,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000559,Area Id5 (Insula) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000178,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000560,Area Id5 (Insula) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000177,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000561,Area Id6 (Insula) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000180,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000562,Area Id6 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000179,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000562,Area Id6 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000173,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000564,Area Id10 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000171,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000564,Area Id10 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000067,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000565,Area Id4 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000180,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000565,Area Id4 (Insula) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000178,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000566,Area Id4 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000177,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000566,Area Id4 (Insula) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000179,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000567,Area Id3 (Insula) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000176,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000568,Area Id3 (Insula) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000175,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000569,Area STS2 (STS) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000100,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000570,Area STS2 (STS) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000099,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000570,Area STS2 (STS) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000093,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000571,Area STS1 (STS) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000100,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000571,Area STS1 (STS) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000094,OWNER_CONFIRMED_PARTIAL_SET_CONCORDANT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000572,Area STS1 (STS) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000093,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000572,Area STS1 (STS) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000099,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000572,Area STS1 (STS) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000089,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000575,Area Te 3 (STG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000090,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000575,Area Te 3 (STG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000088,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000575,Area Te 3 (STG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000094,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000577,Area Te 2.2 (STG) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000086,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000579,Area Te 2.1 (STG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000088,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000579,Area Te 2.1 (STG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000086,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000580,Area Te 2.1 (STG) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000087,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000581,Area Te 1.1 (HESCHL) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000088,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000581,Area Te 1.1 (HESCHL) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000086,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000581,Area Te 1.1 (HESCHL) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000154,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000582,Area Te 1.1 (HESCHL) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000087,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000582,Area Te 1.1 (HESCHL) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000153,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000583,Area Te 1.2 (HESCHL) right,right,APPROVE_CONTAINED_IN,NGIQ-BR-00000088,OWNER_CONFIRMED_CONTAINED,True,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000584,Area Te 1.2 (HESCHL) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000087,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000584,Area Te 1.2 (HESCHL) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000077,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000585,Area Te 1.0 (HESCHL) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000088,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000586,Area Te 1.0 (HESCHL) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000087,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000587,Area Ph1 (PhG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000200,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000587,Area Ph1 (PhG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000118,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000588,Area Ph1 (PhG) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000199,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000591,Area Ph3 (PhG) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000200,STRONG_SPATIAL_OVERLAP_BUT_NOT_HIERARCHICAL_CONTAINMENT,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000592,Area Ph3 (PhG) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000199,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000593,Area CoS1 (CoS) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000116,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000593,Area CoS1 (CoS) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000126,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000593,Area CoS1 (CoS) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000120,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000594,Area CoS1 (CoS) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000115,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000595,Area TI (STG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000088,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000595,Area TI (STG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000092,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000596,Area TI (STG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000087,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000596,Area TI (STG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000091,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000597,Area TeI (STG) right,right,APPROVE_CONTAINED_IN,NGIQ-BR-00000088,OWNER_CONFIRMED_CONTAINED,True,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000598,Area TeI (STG) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000087,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000599,Area FG5 (FusG) right,right,APPROVE_CONTAINED_IN,NGIQ-BR-00000116,OWNER_SEMANTIC_AND_SPATIAL_CONCORDANCE,True,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000600,Area FG5 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000115,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000600,Area FG5 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000101,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000600,Area FG5 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000119,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000601,Area FG2 (FusG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000120,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000601,Area FG2 (FusG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000206,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000601,Area FG2 (FusG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000118,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000602,Area FG2 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000119,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000602,Area FG2 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000117,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000603,Area FG3 (FusG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000118,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000603,Area FG3 (FusG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000116,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000604,Area FG3 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000117,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000604,Area FG3 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000115,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000604,Area FG3 (FusG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000119,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000605,Area FG1 (FusG) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000118,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000606,Area FG1 (FusG) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000117,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000607,Area FG4 (FusG) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000120,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000608,Area FG4 (FusG) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000119,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000610,"Area TPJ (STG, SMG) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000085,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000610,"Area TPJ (STG, SMG) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000153,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000610,"Area TPJ (STG, SMG) left",left,PARTIAL_OVERLAP,NGIQ-BR-00000089,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000615,Area hOc6 (POS) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000202,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000616,Area hOc6 (POS) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000201,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000617,Area hOc4d (Cuneus) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000212,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000617,Area hOc4d (Cuneus) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000204,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000618,Area hOc4d (Cuneus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000211,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000618,Area hOc4d (Cuneus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000203,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000620,Area hOc3d (Cuneus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000211,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000620,Area hOc3d (Cuneus) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000207,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000621,Area hOc3v (LingG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000210,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000621,Area hOc3v (LingG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000200,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000622,Area hOc3v (LingG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000209,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000622,Area hOc3v (LingG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000015,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000623,Area hOc4v (LingG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000210,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000623,Area hOc4v (LingG) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000118,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000624,Area hOc4v (LingG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000209,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000624,Area hOc4v (LingG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000117,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000624,Area hOc4v (LingG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000015,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000624,Area hOc4v (LingG) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000199,FINAL_MULTI_TARGET_PARTIAL_GATE_PASS,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000625,Area hOc4lp (LOC) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000204,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000626,Area hOc4lp (LOC) left,left,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000203,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000627,Area hOc5 (LOC) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000206,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000628,Area hOc5 (LOC) left,left,APPROVE_CONTAINED_IN,NGIQ-BR-00000205,OWNER_CONFIRMED_CONTAINED,True,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000629,Area hOc4la (LOC) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000206,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000630,Area hOc4la (LOC) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000205,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000630,Area hOc4la (LOC) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000209,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000645,Area s32 (sACC) right,right,APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000058,DOMINANT_CRITERIA_V1,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000646,Area s32 (sACC) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000065,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000646,Area s32 (sACC) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000193,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000646,Area s32 (sACC) left,left,PARTIAL_OVERLAP,NGIQ-BR-00000057,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
NGIQ-BR-00000649,Area p32 (pACC) right,right,PARTIAL_OVERLAP,NGIQ-BR-00000032,OWNER_CONFIRMED_PARTIAL,False,G4_G3_FINAL_SCIENTIFIC_POLICY_V1
