canonical_g4_id,canonical_g4_name,hemisphere,decision_2ia,reason_code_2ia,revised_owner_stratum,top_target_g3,hard_top1_coverage,review_status
NGIQ-BR-00000647,Area 33 (ACC) right,right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000184,0.34547233,PENDING_OWNER_REVIEW
NGIQ-BR-00000648,Area 33 (ACC) left,left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000183,0.23230956,PENDING_OWNER_REVIEW
NGIQ-BR-00000649,Area p32 (pACC) right,right,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000032,0.40625572,PENDING_OWNER_REVIEW
NGIQ-BR-00000650,Area p32 (pACC) left,left,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000031,0.51366012,PENDING_OWNER_REVIEW
NGIQ-BR-00000651,Area s24.s24a (sACC) right,right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000066,0.35477236,PENDING_OWNER_REVIEW
NGIQ-BR-00000652,Area s24.s24b (sACC) right,right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000066,0.35477236,PENDING_OWNER_REVIEW
NGIQ-BR-00000653,Area s24.s24a (sACC) left,left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000193,0.52711863,PENDING_OWNER_REVIEW
NGIQ-BR-00000654,Area s24.s24b (sACC) left,left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000193,0.52711863,PENDING_OWNER_REVIEW
NGIQ-BR-00000655,"Area PirT.Tit (PiriformCortexMesial, Piriform temporal Area, Incisura temporalis) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000006,0.77193122,PENDING_OWNER_REVIEW
NGIQ-BR-00000656,"Area PirT.Tu (PiriformCortexMesial, Piriform temporal Area, Uncus) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000006,0.77193122,PENDING_OWNER_REVIEW
NGIQ-BR-00000657,"Area PirT.Tit (PiriformCortexMesial, Piriform temporal Area, Incisura temporalis) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000005,0.5148509,PENDING_OWNER_REVIEW
NGIQ-BR-00000658,"Area PirT.Tu (PiriformCortexMesial, Piriform temporal Area, Uncus) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000005,0.5148509,PENDING_OWNER_REVIEW
NGIQ-BR-00000659,"Area PirTB.TBd (PiriformCortexMesial, Piriform temporobasal Area, dorsal part) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000172,0.12101112,PENDING_OWNER_REVIEW
NGIQ-BR-00000660,"Area PirTB.TBv (PiriformCortexMesial, Piriform temporobasal Area, ventral part) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000172,0.12101112,PENDING_OWNER_REVIEW
NGIQ-BR-00000661,"Area PirTB.TBd (PiriformCortexMesial, Piriform temporobasal Area, dorsal part) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000065,0.15591584,PENDING_OWNER_REVIEW
NGIQ-BR-00000662,"Area PirTB.TBv (PiriformCortexMesial, Piriform temporobasal Area, ventral part) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000065,0.15591584,PENDING_OWNER_REVIEW
NGIQ-BR-00000663,HATA (Hippocampus) right,right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000018,0.80593787,PENDING_OWNER_REVIEW
NGIQ-BR-00000664,HATA (Hippocampus) left,left,APPROVE_CONTAINED_IN,CONTAINED_CRITERIA_V1,PROVISIONAL_OWNER_ACCEPTED_CONTAINED,NGIQ-BR-00000017,0.87425324,PENDING_OWNER_REVIEW
NGIQ-BR-00000665,CA3 (Hippocampus) right,right,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,PARTIAL_SET_CONCORDANT_REVIEW,NGIQ-BR-00000220,0.49659706,PENDING_OWNER_REVIEW
NGIQ-BR-00000666,CA3 (Hippocampus) left,left,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,PARTIAL_SET_CONCORDANT_REVIEW,NGIQ-BR-00000219,0.4862059,PENDING_OWNER_REVIEW
NGIQ-BR-00000667,"TrS (Hippocampus, Transsubiculum) right",right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000132,0.43747561,PENDING_OWNER_REVIEW
NGIQ-BR-00000668,"TrS (Hippocampus, Transsubiculum) left",left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000131,0.45788102,PENDING_OWNER_REVIEW
NGIQ-BR-00000669,"Subc.PaS (Hippocampus, Parasubiculum) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000018,0.25389957,PENDING_OWNER_REVIEW
NGIQ-BR-00000670,"Subc.PreS (Hippocampus, Presubiculum) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000018,0.25389957,PENDING_OWNER_REVIEW
NGIQ-BR-00000671,"Subc.ProS (Hippocampus, Prosubiculum) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000018,0.25389957,PENDING_OWNER_REVIEW
NGIQ-BR-00000672,"Subc.Sub (Hippocampus, Subiculum) right",right,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000018,0.25389957,PENDING_OWNER_REVIEW
NGIQ-BR-00000673,"Subc.PaS (Hippocampus, Parasubiculum) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000017,0.22747006,PENDING_OWNER_REVIEW
NGIQ-BR-00000674,"Subc.PreS (Hippocampus, Presubiculum) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000017,0.22747006,PENDING_OWNER_REVIEW
NGIQ-BR-00000675,"Subc.ProS (Hippocampus, Prosubiculum) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000017,0.22747006,PENDING_OWNER_REVIEW
NGIQ-BR-00000676,"Subc.Sub (Hippocampus, Subiculum) left",left,SHARED_SPATIAL_EVIDENCE_ONLY,NO_INDEPENDENT_LEAF_SPATIAL_EVIDENCE,UNCHANGED_2IA_SHARED_SPATIAL_EVIDENCE_ONLY,NGIQ-BR-00000017,0.22747006,PENDING_OWNER_REVIEW
NGIQ-BR-00000677,DG (Hippocampus) right,right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000220,0.69180234,PENDING_OWNER_REVIEW
NGIQ-BR-00000678,DG (Hippocampus) left,left,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000219,0.66896936,PENDING_OWNER_REVIEW
NGIQ-BR-00000679,CA2 (Hippocampus) right,right,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,PARTIAL_SET_CONCORDANT_REVIEW,NGIQ-BR-00000220,0.47260042,PENDING_OWNER_REVIEW
NGIQ-BR-00000680,CA2 (Hippocampus) left,left,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000017,0.49804317,PENDING_OWNER_REVIEW
NGIQ-BR-00000681,"Area EC (Hippocampal Region, Entorhinal Cortex) right",right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000122,0.22129774,PENDING_OWNER_REVIEW
NGIQ-BR-00000682,"Area EC (Hippocampal Region, Entorhinal Cortex) left",left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,PLAUSIBLE_MULTI_TARGET_PARTIAL,NGIQ-BR-00000121,0.24699715,PENDING_OWNER_REVIEW
NGIQ-BR-00000683,CA1 (Hippocampus) right,right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000220,0.54100372,PENDING_OWNER_REVIEW
NGIQ-BR-00000684,CA1 (Hippocampus) left,left,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000219,0.5010903,PENDING_OWNER_REVIEW
NGIQ-BR-00000685,"TuTi (Basal Forebrain, Terminal islands) right",right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000225,0.74948049,PENDING_OWNER_REVIEW
NGIQ-BR-00000686,"TuTi (Basal Forebrain, Terminal islands) left",left,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,PARTIAL_SET_CONCORDANT_REVIEW,NGIQ-BR-00000224,0.51052276,PENDING_OWNER_REVIEW
NGIQ-BR-00000687,"Tu (Basal Forebrain, Tuberculum) right",right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000225,0.57068185,PENDING_OWNER_REVIEW
NGIQ-BR-00000688,"Tu (Basal Forebrain, Tuberculum) left",left,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000065,0.59075544,PENDING_OWNER_REVIEW
NGIQ-BR-00000689,"SNC (Midbrain, Substantia Nigra pars compacta) right",right,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000132,,PENDING_OWNER_REVIEW
NGIQ-BR-00000690,"SNC (Midbrain, Substantia Nigra pars compacta) left",left,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000235,2.261e-05,PENDING_OWNER_REVIEW
NGIQ-BR-00000691,"SNR (Midbrain, Substantia Nigra pars reticulata) right",right,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000018,0.00416891,PENDING_OWNER_REVIEW
NGIQ-BR-00000692,"SNR (Midbrain, Substantia Nigra pars reticulata) left",left,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000245,0.00206202,PENDING_OWNER_REVIEW
NGIQ-BR-00000693,"NRp (Midbrain, Nucleus Ruber, parvocellular part) right",right,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000234,0.00261611,PENDING_OWNER_REVIEW
NGIQ-BR-00000694,"NRp (Midbrain, Nucleus Ruber, parvocellular part) left",left,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000245,0.011859,PENDING_OWNER_REVIEW
NGIQ-BR-00000695,"NRm (Midbrain, Nucleus Ruber, magnocellular part) right",right,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000696,"NRm (Midbrain, Nucleus Ruber, magnocellular part) left",left,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000697,"Ninterp (Cerebellum, Interposed Nucleus) right",right,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000698,"Ninterp (Cerebellum, Interposed Nucleus) left",left,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000699,"Ndentv (Cerebellum, Ventral Dentate Nucleus) right",right,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000700,"Ndentv (Cerebellum, Ventral Dentate Nucleus) left",left,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000701,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) right",right,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000702,"Ndentd (Cerebellum, Dorsal Dentate Nucleus) left",left,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000703,"Nfast (Cerebellum, Fastigial Nucleus) right",right,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000704,"Nfast (Cerebellum, Fastigial Nucleus) left",left,NO_G3_MAPPING,ZERO_BNA_SPATIAL_ASSOCIATION,UNCHANGED_2IA_NO_G3_MAPPING,,,PENDING_OWNER_REVIEW
NGIQ-BR-00000705,STN (Subthalamus) right,right,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000234,,PENDING_OWNER_REVIEW
NGIQ-BR-00000706,STN (Subthalamus) left,left,NO_G3_MAPPING,BNA_COVERAGE_GAP,UNCHANGED_2IA_NO_G3_MAPPING,NGIQ-BR-00000245,0.01125567,PENDING_OWNER_REVIEW
NGIQ-BR-00000707,"Rt (Thalamus, reticular Nucleus) right",right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000236,0.1243819,PENDING_OWNER_REVIEW
NGIQ-BR-00000708,"Rt (Thalamus, reticular Nucleus) left",left,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,TRUE_PP_HARDLABEL_CONFLICT,NGIQ-BR-00000239,0.17430044,PENDING_OWNER_REVIEW
NGIQ-BR-00000709,"ZI (Thalamus, zona incerta) right",right,CONFLICT_REVIEW,LOW_BNA_COVERAGE,UNCHANGED_2IA_CONFLICT_REVIEW,NGIQ-BR-00000234,0.06193815,PENDING_OWNER_REVIEW
NGIQ-BR-00000710,"ZI (Thalamus, zona incerta) left",left,CONFLICT_REVIEW,DIFFUSE_ASSOCIATION,UNCHANGED_2IA_CONFLICT_REVIEW,NGIQ-BR-00000245,0.32163571,PENDING_OWNER_REVIEW
NGIQ-BR-00000711,CGM (Metathalamus) right,right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000018,0.10044976,PENDING_OWNER_REVIEW
NGIQ-BR-00000712,CGM (Metathalamus) left,left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000239,0.19126913,PENDING_OWNER_REVIEW
NGIQ-BR-00000713,CGL (Metathalamus) right,right,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,TRUE_PP_HARDLABEL_CONFLICT,NGIQ-BR-00000220,0.22335508,PENDING_OWNER_REVIEW
NGIQ-BR-00000714,CGL (Metathalamus) left,left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000017,0.21054549,PENDING_OWNER_REVIEW
NGIQ-BR-00000715,"MV (Thalamus, medioventral Nucleus) right",right,CONFLICT_REVIEW,PARTIAL_TARGET_EVIDENCE_INCONSISTENT,PARTIAL_EVIDENCE_INCONSISTENT_CONFLICT,NGIQ-BR-00000238,0.48139744,PENDING_OWNER_REVIEW
NGIQ-BR-00000716,"MV (Thalamus, medioventral Nucleus) left",left,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000237,0.41745246,PENDING_OWNER_REVIEW
NGIQ-BR-00000717,"MD (Thalamus, mediodorsal Nucleus) right",right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000232,0.51256156,PENDING_OWNER_REVIEW
NGIQ-BR-00000718,"MD (Thalamus, mediodorsal Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000020,0.50695765,PENDING_OWNER_REVIEW
NGIQ-BR-00000719,"Pv (Thalamus, paraventricular Nucleus) right",right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000238,0.66009648,PENDING_OWNER_REVIEW
NGIQ-BR-00000720,"Pv (Thalamus, paraventricular Nucleus) left",left,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000237,0.47122495,PENDING_OWNER_REVIEW
NGIQ-BR-00000721,"Po (Thalamus, posterior Nucleus) right",right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000240,0.38129682,PENDING_OWNER_REVIEW
NGIQ-BR-00000722,"Po (Thalamus, posterior Nucleus) left",left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,PLAUSIBLE_MULTI_TARGET_PARTIAL,NGIQ-BR-00000239,0.3726626,PENDING_OWNER_REVIEW
NGIQ-BR-00000723,"PUm (Thalamus, medial pulvinar) right",right,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,PARTIAL_SET_CONCORDANT_REVIEW,NGIQ-BR-00000242,0.47453215,PENDING_OWNER_REVIEW
NGIQ-BR-00000724,"PUm (Thalamus, medial pulvinar) left",left,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000241,0.42423767,PENDING_OWNER_REVIEW
NGIQ-BR-00000725,"PUl (Thalamus, lateral pulvinar) right",right,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000240,0.45430059,PENDING_OWNER_REVIEW
NGIQ-BR-00000726,"PUl (Thalamus, lateral pulvinar) left",left,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000241,0.61299903,PENDING_OWNER_REVIEW
NGIQ-BR-00000727,"Li (Thalamus, limitans Nucleus) right",right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000240,0.21927062,PENDING_OWNER_REVIEW
NGIQ-BR-00000728,"Li (Thalamus, limitans Nucleus) left",left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000239,0.19530442,PENDING_OWNER_REVIEW
NGIQ-BR-00000729,"Sg (Thalamus, suprageniculate Nucleus) right",right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000240,0.10574786,PENDING_OWNER_REVIEW
NGIQ-BR-00000730,"Sg (Thalamus, suprageniculate Nucleus) left",left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,LOW_COVERAGE_CONFLICT,NGIQ-BR-00000239,0.16528029,PENDING_OWNER_REVIEW
NGIQ-BR-00000731,"LP (Thalamus, lateral posterior Nucleus) right",right,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000240,0.32915434,PENDING_OWNER_REVIEW
NGIQ-BR-00000732,"LP (Thalamus, lateral posterior Nucleus) left",left,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,TRUE_PP_HARDLABEL_CONFLICT,NGIQ-BR-00000243,0.403143,PENDING_OWNER_REVIEW
NGIQ-BR-00000733,"PUi (Thalamus, inferior pulvinar) right",right,CONFLICT_REVIEW,PROBABILITY_HARDLABEL_TOP1_DISAGREEMENT,TRUE_PP_HARDLABEL_CONFLICT,NGIQ-BR-00000220,0.28554085,PENDING_OWNER_REVIEW
NGIQ-BR-00000734,"PUi (Thalamus, inferior pulvinar) left",left,CONFLICT_REVIEW,HIGH_FRAGMENTATION,TRUE_DIFFUSE_CONFLICT,NGIQ-BR-00000219,0.27340882,PENDING_OWNER_REVIEW
NGIQ-BR-00000735,"PUa (Thalamus, anterior pulvinar) right",right,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000240,0.32791386,PENDING_OWNER_REVIEW
NGIQ-BR-00000736,"PUa (Thalamus, anterior pulvinar) left",left,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000239,0.46063985,PENDING_OWNER_REVIEW
NGIQ-BR-00000737,"LD (Thalamus, lateral dorsal Nucleus) right",right,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000244,0.5278013,PENDING_OWNER_REVIEW
NGIQ-BR-00000738,"LD (Thalamus, lateral dorsal Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000243,0.5405903,PENDING_OWNER_REVIEW
NGIQ-BR-00000739,"AV (Thalamus, anteroventral Nucleus) right",right,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000244,0.47926375,PENDING_OWNER_REVIEW
NGIQ-BR-00000740,"AV (Thalamus, anteroventral Nucleus) left",left,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000237,0.46532711,PENDING_OWNER_REVIEW
NGIQ-BR-00000741,"AM (Thalamus, anteromedial Nucleus) right",right,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000238,0.41149201,PENDING_OWNER_REVIEW
NGIQ-BR-00000742,"AM (Thalamus, anteromedial Nucleus) left",left,APPROVE_DOMINANT_OVERLAP,DOMINANT_CRITERIA_V1,UNCHANGED_2IA_APPROVE_DOMINANT_OVERLAP,NGIQ-BR-00000237,0.65374472,PENDING_OWNER_REVIEW
NGIQ-BR-00000743,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part) right",right,CONFLICT_REVIEW,DIFFUSE_ASSOCIATION,UNCHANGED_2IA_CONFLICT_REVIEW,NGIQ-BR-00000234,0.37272336,PENDING_OWNER_REVIEW
NGIQ-BR-00000744,"VPMpc (Thalamus, ventral posterior medial Nucleus, parvocellular part) left",left,CONFLICT_REVIEW,LOW_DOMINANCE,UNCHANGED_2IA_CONFLICT_REVIEW,NGIQ-BR-00000245,0.51723673,PENDING_OWNER_REVIEW
NGIQ-BR-00000745,"VPi (Thalamus, ventroposterior inferior Nucleus) right",right,CONFLICT_REVIEW,DIFFUSE_ASSOCIATION,UNCHANGED_2IA_CONFLICT_REVIEW,NGIQ-BR-00000236,0.1986358,PENDING_OWNER_REVIEW
NGIQ-BR-00000746,"VPi (Thalamus, ventroposterior inferior Nucleus) left",left,CONFLICT_REVIEW,DIFFUSE_ASSOCIATION,UNCHANGED_2IA_CONFLICT_REVIEW,NGIQ-BR-00000235,0.30459114,PENDING_OWNER_REVIEW
NGIQ-BR-00000747,"VPL (Thalamus, ventral posterior lateral Nucleus) right",right,PARTIAL_OVERLAP,PARTIAL_CRITERIA_V1,UNCHANGED_2IA_PARTIAL_OVERLAP,NGIQ-BR-00000236,0.39077985,PENDING_OWNER_REVIEW
